inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19
86,20,2,2,-1,5,10,1800.367821931839,4.6060973371291745,10.555886507034302,4.666757766718325,20.444363117218018,4.663965588624996,20.444605827331543,4.663965588624996,37.62057375907898,4.66132899507513,71.04105281829834,4.629971279968477,72.81206560134888,4.62511341317747,91.05992698669434,4.621823873681922,227.72132515907288,4.6060973371291745,,,,,,,,,,,,,,,,,,,,,,
87,20,2,2,-1,5,10,1800.076195716858,4.692841205643952,9.099303722381592,4.692841636021701,13.726208686828613,4.692841636021701,654.5864500999451,4.692841302826757,674.2433619499207,4.692841205643952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,20,2,2,-1,5,10,286.7140591144562,4.438572598563778,2.774331569671631,4.438573208580549,4.169869422912598,4.438573208580549,27.156617403030396,4.438572598563778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20,2,2,-1,5,10,1800.2756643295288,5.039152036615208,14.633459091186523,5.147446052663826,27.144815921783447,5.147446052663826,40.237635374069214,5.102727047129343,51.25957202911377,5.077540652866193,54.06055021286011,5.060256709562762,108.37341928482056,5.0593389560761155,121.65429425239563,5.056368476559827,146.2259669303894,5.053515809457797,978.9629719257355,5.039152036615208,,,,,,,,,,,,,,,,,,,,
90,20,2,2,-1,5,10,1800.4953956604004,4.717496116976491,9.095600366592407,4.757179760585299,16.114107847213745,4.757179760585299,33.471551179885864,4.717496116976491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,20,2,2,-1,5,10,1800.0267868041992,4.5305777213861305,8.237373352050781,4.530578215342201,14.974539756774902,4.530578215342201,239.38563799858093,4.530578028511975,265.9072370529175,4.53057778474594,767.4219992160797,4.5305777213861305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20,2,2,-1,5,10,1800.0782239437103,4.68253678947322,5.166219234466553,4.682537322941691,8.820244789123535,4.682537322941691,488.2706506252289,4.682537074731636,514.506599187851,4.6825370178248535,1176.723476409912,4.682536890652893,1564.244259595871,4.68253678947322,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20,2,2,-1,5,10,1800.3621377944946,4.806885039048495,5.109870910644531,4.9119070024092455,10.546013116836548,4.877930120244991,10.5462007522583,4.877930120244991,119.12920331954956,4.874066606962293,223.67242336273193,4.810426711532722,469.36256074905396,4.806885039048495,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20,2,2,-1,5,10,1800.0682289600372,4.677777031112682,13.264979600906372,4.6777773352886545,19.357537031173706,4.6777773352886545,1030.643637418747,4.677777031112682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20,2,2,-1,5,10,1800.2467336654663,4.491714912314437,10.302308082580566,4.491715244055417,16.582894325256348,4.491715244055417,921.1805212497711,4.491714912314437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20,2,2,-1,5,10,1800.0338366031647,4.678028159632349,4.193480491638184,4.706637056416031,7.34635591506958,4.678028159632349,7.346556901931763,4.678028159632349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20,2,2,-1,5,10,1800.4267103672028,4.794269962306726,6.244213581085205,4.794270333460306,15.429465293884277,4.794270333460306,718.0987913608551,4.794269962306726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20,2,2,-1,5,10,1800.187732219696,4.6629990759871625,26.970571041107178,4.7666470566575,54.648311376571655,4.7666470566575,125.8264513015747,4.751030753325344,159.2966752052307,4.709738092791147,162.69934749603271,4.696322226672039,631.1960461139679,4.679144081267581,1345.8446762561798,4.669337243693816,1482.5144023895264,4.6629990759871625,,,,,,,,,,,,,,,,,,,,,,
99,20,2,2,-1,5,10,1800.0138494968414,4.8146616428457705,4.195396184921265,4.814662114236889,10.457641124725342,4.814662114236889,48.20373058319092,4.814662014329986,85.52821087837219,4.8146618313219625,148.13859033584595,4.8146616428457705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20,2,2,-1,5,10,1800.1855161190033,4.521145126493325,13.078261375427246,4.55302935694981,24.727396726608276,4.55302935694981,97.12387156486511,4.521145126493325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40,2,2,-1,5,10,1802.254075050354,4.557149244406833,140.17199206352234,4.608730293262174,225.53806233406067,4.557149244406833,225.53831243515015,4.557149244406833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,2,2,-1,5,10,1801.1577169895172,4.463531322858689,18.069230556488037,4.463531322858689,57.48099899291992,4.463531322858689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,2,2,-1,5,10,1802.4163751602173,4.446180959981105,34.72337460517883,4.470247669367724,252.08465552330017,4.470247669367724,1269.1350870132446,4.468609397222455,1276.7794163227081,4.446180959981105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40,2,2,-1,5,10,1802.232190132141,4.432679258043893,394.22990822792053,4.511875489382689,559.5692944526672,4.432679258043893,559.5695035457611,4.432679258043893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,40,2,2,-1,5,10,1801.0452914237976,4.653832158085647,105.34670662879944,4.661252591374061,187.29544806480408,4.661252591374061,1326.4230632781982,4.653832158085647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,40,2,2,-1,5,10,1801.0972197055817,4.471916604353792,32.135303020477295,4.525533590795587,58.26878905296326,4.525533590795587,207.2859547138214,4.504901247307063,452.22135877609253,4.496210421818934,902.206301689148,4.485612341174604,1068.0004103183746,4.483312966357601,1752.774908065796,4.471916604353792,,,,,,,,,,,,,,,,,,,,,,,,
7,40,2,2,-1,5,10,1801.6190147399902,4.8092362361263845,193.2668333053589,4.860783623352766,433.0489444732666,4.860783623352766,590.4522635936737,4.852454950839839,719.6250658035278,4.817446220301357,1738.6642117500305,4.8092362361263845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,40,2,2,-1,5,10,1801.1634986400604,4.424490990068659,105.41063141822815,4.517298872075388,161.0521421432495,4.517298872075388,236.40050148963928,4.424490990068659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,40,2,2,-1,5,10,1801.5220980644226,4.313507724884484,11.278664588928223,4.4116474662845775,18.43263030052185,4.313507724884484,18.432804107666016,4.313507724884484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,40,2,2,-1,5,10,1801.766456604004,4.669252025500917,151.51089644432068,4.8128530206685785,221.36233711242676,4.792858467692746,221.36253356933594,4.792858467692746,354.25888228416443,4.766978294679969,394.7586317062378,4.692007958025992,427.8993637561798,4.6706489460600125,637.821879863739,4.669252025500917,,,,,,,,,,,,,,,,,,,,,,,,
11,40,2,2,-1,5,10,1800.0020921230316,4.636447573485117,60.762104988098145,4.777495253037789,175.96753692626953,4.777495253037789,229.94872283935547,4.704725982654736,358.9437847137451,4.700269197245113,489.66319489479065,4.688938991352711,656.5005557537079,4.636447573485117,,,,,,,,,,,,,,,,,,,,,,,,,,
12,40,2,2,-1,5,10,1801.4176230430603,4.628318867335797,307.0930027961731,4.705371685628481,469.916654586792,4.628318867335797,469.9168486595154,4.628318867335797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,40,2,2,-1,5,10,1801.3967397212982,4.408090427144948,28.445156574249268,4.566107926425223,62.46958351135254,4.518752657348752,62.46977138519287,4.518752657348752,90.26648950576782,4.434348540727386,456.1933352947235,4.422671115402883,625.7331213951111,4.409628974223075,765.9003050327301,4.408090427144948,,,,,,,,,,,,,,,,,,,,,,,,
14,40,2,2,-1,5,10,1801.282788991928,4.531974248366477,256.6170244216919,4.535581198276585,514.6863729953766,4.535581198276585,1587.0101165771484,4.531974248366477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,40,2,2,-1,5,10,1801.6494324207306,4.706688865181886,59.15732216835022,4.817763160938929,101.1325888633728,4.706688865181886,101.13281297683716,4.706688865181886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,40,2,2,-1,5,10,1802.4704670906067,4.4717031208562465,105.55016493797302,4.530950316200853,453.32475185394287,4.530950316200853,525.786997795105,4.485799173477859,898.3369834423065,4.480121476413934,1126.3390657901764,4.4717031208562465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,40,2,2,-1,5,10,1800.7572593688965,4.47740937932531,51.05737352371216,4.543125477027381,198.01773738861084,4.543125477027381,1309.6770045757294,4.47740937932531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,40,2,2,-1,5,10,1800.3150346279144,4.414071436061181,131.3913459777832,4.50182935569066,339.45326948165894,4.50182935569066,391.8308811187744,4.414071436061181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,40,2,2,-1,5,10,1801.7470014095306,4.6671034351299445,65.5503978729248,4.73665180267007,148.79235935211182,4.73665180267007,219.37629008293152,4.6671034351299445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,2,2,-1,5,10,1801.152737379074,4.32362568467635,201.4604856967926,4.434394741307003,367.1705038547516,4.409634852943538,367.1707010269165,4.409634852943538,573.3387305736542,4.360017098101587,631.6321060657501,4.33651960160519,1049.306253194809,4.32362568467635,,,,,,,,,,,,,,,,,,,,,,,,,,
21,40,2,2,-1,5,10,1801.704228401184,4.650522588151416,96.13432931900024,4.805118340243178,170.33148765563965,4.787586745555748,170.33171105384827,4.787586745555748,201.74594378471375,4.691629589122987,276.0474286079407,4.6872717908845445,876.125162601471,4.650522588151416,,,,,,,,,,,,,,,,,,,,,,,,,,
22,40,2,2,-1,5,10,1800.7491488456726,4.620480456732243,77.52949118614197,4.6977596855142085,154.78103852272034,4.620480456732243,154.78122758865356,4.620480456732243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,40,2,2,-1,5,10,1801.8168857097626,4.380604919163338,102.40698719024658,4.443021634648079,157.0897617340088,4.434476802430774,157.0899622440338,4.434476802430774,449.914692401886,4.421505889184837,1194.7557339668274,4.380604919163338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,40,2,2,-1,5,10,1800.2118892669678,4.836888633966015,39.97117733955383,4.872335725710372,89.26340341567993,4.836888633966015,89.26362919807434,4.836888633966015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,40,2,2,-1,5,10,1801.8961040973663,4.523229359625298,27.440235376358032,4.5498378713356376,76.8158450126648,4.5498378713356376,214.9880440235138,4.532495695177079,279.58053040504456,4.5247279006586005,865.089239358902,4.524569641474006,1255.6660232543945,4.523229359625298,,,,,,,,,,,,,,,,,,,,,,,,,,
26,40,2,2,-1,5,10,1800.43252825737,4.56973163015247,27.036492109298706,4.59151607642697,49.83792448043823,4.59151607642697,282.8370680809021,4.57289458966352,1505.580991268158,4.56973163015247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,40,2,2,-1,5,10,1800.6840496063232,4.719743233034236,89.60643291473389,4.789620018495747,195.19593954086304,4.789620018495747,351.6581654548645,4.783940122991609,416.07539558410645,4.76301353129066,1017.9995360374451,4.7555532006446946,1120.9273166656494,4.728556488413542,1343.049504518509,4.719743233034236,,,,,,,,,,,,,,,,,,,,,,,,
28,40,2,2,-1,5,10,1801.9771111011505,4.639998892579992,73.56750130653381,4.639998892579992,202.60550379753113,4.639998892579992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,40,2,2,-1,5,10,1802.4412078857422,4.430441523912359,158.9009325504303,4.6339097160346485,231.19469738006592,4.531311696463275,231.19490551948547,4.531311696463275,361.3315341472626,4.521126860405919,449.2161090373993,4.478981990567039,489.1701889038086,4.469390455991862,1139.2899241447449,4.449071903991502,1257.6564679145813,4.430441523912359,,,,,,,,,,,,,,,,,,,,,,
30,40,2,2,-1,5,10,1802.3846507072449,4.413956731492652,195.37784361839294,4.541162146808356,255.83142161369324,4.441836573226617,255.83162117004395,4.441836573226617,740.4965615272522,4.417656079363902,774.2015631198883,4.413956731492652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,40,2,2,-1,5,10,1801.4021127223969,4.424115618761015,171.0523624420166,4.500581539617052,311.2236807346344,4.494282434028071,311.2239329814911,4.494282434028071,366.5367126464844,4.44614500066535,441.437695980072,4.424115618761015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,40,2,2,-1,5,10,1800.167123556137,4.262054252609473,204.44605922698975,4.365267107407888,313.7430078983307,4.365267107407888,1055.3046317100525,4.336792380861789,1526.0208523273468,4.318809354413945,1778.2606129646301,4.262054252609473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,40,2,2,-1,5,10,1800.8951802253723,4.2804940716061,140.6504566669464,4.331392711544242,254.30221700668335,4.331392711544242,357.30127120018005,4.323255043933167,577.622786283493,4.308010306588564,1733.1854887008667,4.2804940716061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,40,2,2,-1,5,10,1801.183134317398,4.494890268129985,17.282071828842163,4.609220988203666,50.231380462646484,4.609220988203666,357.59554147720337,4.521213567747671,1009.8394460678101,4.511417338499418,1236.0704579353333,4.494890268129985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,40,2,2,-1,5,10,1801.1209213733673,4.408657526672827,53.11462473869324,4.4385704079402535,110.43971920013428,4.4385704079402535,290.8926405906677,4.408657526672827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,40,2,2,-1,5,10,1801.4623312950134,4.514225840926927,281.1765880584717,4.567707941001634,459.1280722618103,4.51842086499186,459.1281683444977,4.51842086499186,865.8916656970978,4.5164609874701815,1492.3575747013092,4.514225840926927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,40,2,2,-1,5,10,1801.1116380691528,5.085874960323917,18.872896671295166,5.109354858744597,36.62516140937805,5.109354858744597,151.6327304840088,5.086704369997018,346.5306770801544,5.085874960323917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,40,2,2,-1,5,10,1801.4612007141113,4.317630171123637,61.21507215499878,4.442031474525848,132.53779578208923,4.407194638001323,132.53789377212524,4.407194638001323,361.91809844970703,4.387676824258053,677.1924540996552,4.317630171123637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,2,2,-1,5,10,1801.0564193725586,4.4776169045440355,200.75383305549622,4.5827916941785665,410.18769216537476,4.5357209238009375,410.1877875328064,4.5357209238009375,498.93063402175903,4.499869106575251,568.039345741272,4.498157890652696,1437.6654253005981,4.479008598376069,1573.1449182033539,4.4776169045440355,,,,,,,,,,,,,,,,,,,,,,,,
40,40,2,2,-1,5,10,1800.9522259235382,4.318603829708853,122.17997622489929,4.443460088978484,196.09743213653564,4.3633624218093106,196.09756517410278,4.3633624218093106,247.84765529632568,4.334694907332896,1751.3461158275604,4.318603829708853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,40,2,2,-1,5,10,1800.3852825164795,4.384721561892646,63.23414731025696,4.57608038380638,85.4577796459198,4.533736818383603,85.45787835121155,4.533736818383603,117.17676329612732,4.384721561892646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,40,2,2,-1,5,10,1801.8730735778809,4.45271352875426,63.85078191757202,4.45271352875426,229.77410006523132,4.45271352875426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,40,2,2,-1,5,10,1800.984148979187,4.387481805435674,31.03882646560669,4.407529486134644,83.25146818161011,4.407529486134644,210.43928122520447,4.3917516546403155,262.35838556289673,4.389230487520806,297.9105682373047,4.387481805435674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,40,2,2,-1,5,10,1800.6021270751953,4.432722676705053,73.75957465171814,4.523952462105523,114.55469226837158,4.523952462105523,160.02521300315857,4.459698555191354,216.08514213562012,4.457643077060568,505.9729151725769,4.447588966926168,987.2610261440277,4.444390315374825,1257.9609780311584,4.432722676705053,,,,,,,,,,,,,,,,,,,,,,,,
45,40,2,2,-1,5,10,1800.105241060257,4.559802596668346,104.9330837726593,4.629998674076244,176.1577341556549,4.622636280488175,176.15784215927124,4.622636280488175,247.71879529953003,4.603189436584178,258.45046520233154,4.574016277868586,634.3670070171356,4.573129060430894,730.0410346984863,4.559802596668346,,,,,,,,,,,,,,,,,,,,,,,,
46,40,2,2,-1,5,10,1801.5637707710266,4.522602389392127,213.270583152771,4.646704962597321,370.68366956710815,4.593026943661418,370.6837627887726,4.593026943661418,1170.0816886425018,4.522602389392127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,40,2,2,-1,5,10,1802.052649974823,4.7065216156863,276.85340642929077,4.825672341712028,448.86312770843506,4.756790997609189,448.8632242679596,4.756790997609189,802.8970506191254,4.727466523626557,1730.4974176883698,4.7065216156863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,40,2,2,-1,5,10,1800.3439292907715,4.654418510713477,32.69036555290222,4.727072702989942,41.71168303489685,4.7131107444458955,41.71178364753723,4.7131107444458955,71.26567220687866,4.665843180369776,117.95904850959778,4.663020935911524,229.67537879943848,4.656677886687703,430.4773516654968,4.655311293617788,441.59039282798767,4.654418510713477,,,,,,,,,,,,,,,,,,,,,,
49,40,2,2,-1,5,10,1802.0640275478363,4.578533389226217,264.0620186328888,4.741810447325197,445.6928153038025,4.702604264771281,445.6929078102112,4.702604264771281,544.5274882316589,4.634367912385818,1052.9570412635803,4.600888766877629,1230.2443125247955,4.578533389226217,,,,,,,,,,,,,,,,,,,,,,,,,,
50,40,2,2,-1,5,10,1800.8071405887604,4.268725322329328,125.36580395698547,4.401957167461071,245.49938368797302,4.375914697427622,245.49950671195984,4.375914697427622,477.9029915332794,4.360241511327218,1079.4643442630768,4.356386905967722,1536.2917761802673,4.268725322329328,,,,,,,,,,,,,,,,,,,,,,,,,,
51,40,2,2,-1,5,10,1800.43012881279,4.453154241374701,77.72424244880676,4.517239576314391,150.06955409049988,4.517239576314391,234.43926167488098,4.511562992704503,615.368893623352,4.454136638000547,958.0140807628632,4.453154241374701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,40,2,2,-1,5,10,1800.415584564209,4.558083702292516,75.94554996490479,4.721465638974855,165.68830347061157,4.611044025481759,165.6883933544159,4.611044025481759,390.56270027160645,4.558083702292516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,40,2,2,-1,5,10,1801.4784996509552,4.698405090239405,77.77272343635559,4.721423016453011,124.98700952529907,4.70861091630926,124.98713111877441,4.70861091630926,182.9140112400055,4.708610804967617,635.0560402870178,4.698405090239405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,40,2,2,-1,5,10,1801.348487854004,4.534367010883149,77.75333738327026,4.632475652746146,114.11265563964844,4.5762534801842065,114.11275482177734,4.5762534801842065,389.4460220336914,4.534367010883149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,40,2,2,-1,5,10,1801.5242104530334,4.618200462029628,41.948041915893555,4.76118315427503,58.72973561286926,4.747532388215772,58.72983717918396,4.747532388215772,176.8453209400177,4.741363262710497,223.99627661705017,4.735028584418296,239.50984621047974,4.707520635534364,258.34869623184204,4.6657418002703475,756.1429181098938,4.640636734015799,837.8291628360748,4.618200462029628,,,,,,,,,,,,,,,,,,,,
56,40,2,2,-1,5,10,1800.5477604866028,4.452396573184765,133.1595287322998,4.523436473373712,218.8936550617218,4.454845767806283,218.89375281333923,4.454845767806283,727.6686263084412,4.452396573184765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,40,2,2,-1,5,10,1801.114991426468,4.381183793299442,119.11806797981262,4.533057477694781,166.28718662261963,4.450148640300821,166.287278175354,4.450148640300821,214.64806866645813,4.435449850249051,407.6609728336334,4.381183793299442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,40,2,2,-1,5,10,1800.0188236236572,4.600430288939005,17.529802799224854,4.616647476317369,52.68095064163208,4.616647476317369,1761.0271997451782,4.600430288939005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,40,2,2,-1,5,10,1800.8814179897308,4.3540364953993,69.51919412612915,4.48305906186207,124.18896055221558,4.48305906186207,284.2339231967926,4.477932866634672,395.16361689567566,4.357143778255639,717.3847334384918,4.354073395977176,1657.3611075878143,4.3540364953993,,,,,,,,,,,,,,,,,,,,,,,,,,
60,40,2,2,-1,5,10,1800.359121799469,4.453994655652057,211.45312404632568,4.494909789367965,392.0095293521881,4.494909789367965,1035.0255272388458,4.4821618983409595,1159.4940032958984,4.453994655652057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,40,2,2,-1,5,10,1800.999415397644,4.524493405828833,97.73078274726868,4.574274623217572,196.0062620639801,4.574274623217572,429.6174466609955,4.560761497194789,1162.8074169158936,4.532794996093964,1264.136313199997,4.530163132292692,1296.09809756279,4.527862007606029,1363.542352437973,4.524493405828833,,,,,,,,,,,,,,,,,,,,,,,,
62,40,2,2,-1,5,10,1801.6863915920258,4.330965301055966,281.8606605529785,4.4548361997558095,501.41204047203064,4.4548361997558095,615.3614239692688,4.330965301055966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,40,2,2,-1,5,10,1800.4538743495941,4.342045539120216,162.40585160255432,4.478685659782811,211.5585618019104,4.358231793778228,211.5586597919464,4.358231793778228,553.3657963275909,4.342045539120216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,40,2,2,-1,5,10,1800.0326972007751,4.7407880151501365,48.223575592041016,4.78060448822443,149.33397960662842,4.78060448822443,250.06632947921753,4.755006220255616,766.0974287986755,4.750655363174911,1112.4303975105286,4.743143458457906,1318.7412402629852,4.7407880151501365,,,,,,,,,,,,,,,,,,,,,,,,,,
65,40,2,2,-1,5,10,1800.5730020999908,4.56201373983784,17.798418760299683,4.575332084157447,30.0102596282959,4.57375282995903,30.010355710983276,4.57375282995903,92.3738465309143,4.569823574134089,234.36163449287415,4.567851821431038,952.9271712303162,4.564916379492778,1039.5826728343964,4.56201373983784,,,,,,,,,,,,,,,,,,,,,,,,
66,40,2,2,-1,5,10,1800.1667273044586,4.562420217125838,38.75840091705322,4.669590643117091,65.6080596446991,4.639291000442516,65.60815095901489,4.639291000442516,135.65788292884827,4.610531200790648,470.9361011981964,4.562420217125838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,40,2,2,-1,5,10,1800.3223934173584,4.611896946637399,49.70415639877319,4.646216414355288,139.66479325294495,4.646216414355288,377.13398718833923,4.628039196447645,615.9909627437592,4.611896946637399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,40,2,2,-1,5,10,1800.4690234661102,4.452160377677467,21.153322219848633,4.452160377677467,43.26721978187561,4.452160377677467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,40,2,2,-1,5,10,1800.6853029727936,4.648032999249457,171.9055278301239,4.789028749175972,270.8269245624542,4.719015091315688,270.82702589035034,4.719015091315688,385.71411871910095,4.708678715127979,434.64336371421814,4.666553931310032,914.1610548496246,4.663052231900674,1191.2290887832642,4.648032999249457,,,,,,,,,,,,,,,,,,,,,,,,
70,40,2,2,-1,5,10,1800.2457270622253,4.214768248097343,14.452697515487671,4.263166652441698,76.7926127910614,4.263166652441698,100.64232325553894,4.244390987320577,102.49071645736694,4.243140454169855,714.9862315654755,4.219001227730971,956.8751006126404,4.217775849465885,1221.6462807655334,4.214768248097343,,,,,,,,,,,,,,,,,,,,,,,,
71,40,2,2,-1,5,10,1800.4629471302032,4.640034239115208,22.317208290100098,4.738783395418247,40.60332727432251,4.675118455792013,40.60341763496399,4.675118455792013,202.79773831367493,4.640034239115208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,40,2,2,-1,5,10,1800.2585666179657,4.76794172310215,16.310126543045044,4.769622746643793,39.97501873970032,4.769622533009894,39.97511029243469,4.769622533009894,457.2538278102875,4.769622459984645,960.3061003684998,4.76794172310215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,40,2,2,-1,5,10,1800.7667288780212,4.31285184169571,394.97698855400085,4.3591346397077,833.70663022995,4.355448917148882,833.7067279815674,4.355448917148882,1075.663505077362,4.31826520395531,1548.131733417511,4.31285184169571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,40,2,2,-1,5,10,1800.5458581447601,4.4481123023472176,31.304450273513794,4.569226915736392,52.34769582748413,4.5463534003274315,52.34779191017151,4.5463534003274315,116.08910894393921,4.523677641706607,187.42187762260437,4.505437119455112,304.3543119430542,4.453871387393137,464.94767212867737,4.450966630156618,496.91962027549744,4.4481123023472176,,,,,,,,,,,,,,,,,,,,,,
75,40,2,2,-1,5,10,1800.3039276599884,4.756751518271435,31.21237015724182,4.803725067444299,137.35962414741516,4.803725067444299,210.70312333106995,4.764082445954111,404.20590472221375,4.756751518271435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
