inst,N,K,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21
17,20,6,1800.0466775894165,15.70037588997327,10.087059497833252,16.238711006761317,142.33687138557434,16.10200987417675,164.25666069984436,16.004626552058856,194.3348822593689,15.894321297598557,536.295102596283,15.885673493351229,779.8996648788452,15.819334011047873,857.1724150180817,15.787625699863204,1666.4488742351532,15.70037588997327,,,,,,,,,,,,,,,,,,,,,,,,,,
18,20,6,1800.1245415210724,16.004057232492453,1.1177735328674316,16.48820381477655,9.202484846115112,16.26396959127517,14.29949426651001,16.069960246791425,30.850167989730835,16.058722112824164,45.70236372947693,16.0288909030559,1458.913117647171,16.004057232492453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,6,1800.7956371307373,15.706463149040857,5.828449726104736,16.25348144517355,12.98637342453003,15.933124649497913,30.847805738449097,15.895486735131142,140.9915964603424,15.812976214167852,151.55936789512634,15.793684859314512,320.98267555236816,15.726923440134328,444.77493929862976,15.723697437550298,707.8133370876312,15.720977884661433,895.2331173419952,15.706463149040857,,,,,,,,,,,,,,,,,,,,,,,,
20,20,6,1800.0119545459747,17.19636745211437,4.616182327270508,17.394721809045986,11.810319900512695,17.369295474661563,18.474817752838135,17.360406837867025,24.731480360031128,17.318349083884968,27.438333749771118,17.297411354356317,82.34861016273499,17.275324754776676,109.89037418365479,17.265808200889207,132.30155873298645,17.259976661058523,135.3892002105713,17.203116385189418,1459.733237504959,17.19636745211437,,,,,,,,,,,,,,,,,,,,,,
21,20,6,1800.245798110962,16.119443965859762,1.2520930767059326,16.29274075669894,6.3084940910339355,16.24672503423366,12.538538694381714,16.193068951595414,77.7982087135315,16.176878104263363,133.43906140327454,16.129019563048274,231.51087093353271,16.127789828749133,689.9626314640045,16.119443965859762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20,6,1800.2924745082855,14.768194153720959,1.122816801071167,15.281243417876848,2.550881862640381,15.023448043721789,21.836859941482544,15.012541778767202,36.85774302482605,14.948726926945504,44.285327434539795,14.936984707514469,72.25351119041443,14.890865283193765,146.68332743644714,14.83692326466218,484.62799310684204,14.829220847515401,1002.0768902301788,14.826388707608022,1305.0907490253448,14.768194153720959,,,,,,,,,,,,,,,,,,,,,,
23,20,6,1800.1960473060608,14.75041586120128,5.268235445022583,15.304040829619012,6.8952717781066895,15.247321777170587,15.013099431991577,15.120328723062588,19.459397554397583,14.99321220716022,21.600730657577515,14.872880462755255,27.785114526748657,14.870772477479793,107.60432553291321,14.867138448701748,109.98789954185486,14.815324069188865,136.03551197052002,14.77430735280857,157.5543794631958,14.75872210497137,255.1964771747589,14.750885178606403,1627.6358609199524,14.75041586120128,,,,,,,,,,,,,,,,,,
24,20,6,1800.1081366539001,15.640591790151797,1.3368544578552246,15.79231587820756,5.287200450897217,15.749272927328493,12.315373420715332,15.65608351207947,40.98541975021362,15.640591790151797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20,6,1800.031402349472,16.174088586420346,3.4729433059692383,16.507192680846128,11.818357706069946,16.387512531977023,29.202889442443848,16.287567283187247,108.75014877319336,16.281853311252004,110.8261091709137,16.233664207887138,166.0784912109375,16.201106012280253,273.7576048374176,16.189959832101618,943.6939005851746,16.17874964442073,1364.2238984107971,16.174088586420346,,,,,,,,,,,,,,,,,,,,,,,,
26,20,6,1800.749324798584,19.741414307898566,38.92776107788086,20.00020775675715,74.05610299110413,19.84434490744352,83.48857307434082,19.803466930260882,316.89268708229065,19.741414307898566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20,6,1800.0682225227356,15.44797299252519,2.107213020324707,15.61415243032144,10.374679327011108,15.569330597657762,11.335763931274414,15.566111130518225,15.883324384689331,15.552639030810015,23.684825658798218,15.509939567904706,53.14315438270569,15.47787423959616,110.55584836006165,15.473419941998259,126.24056720733643,15.467735690672214,837.4241530895233,15.454098772610521,1152.1632738113403,15.44797299252519,,,,,,,,,,,,,,,,,,,,,,
28,20,6,1800.3530101776123,15.514708244579253,3.9173731803894043,15.8236043371436,113.45133781433105,15.807887221720907,144.0783133506775,15.748200817129472,174.46856427192688,15.670625822288436,212.63242268562317,15.62494281942565,269.2274544239044,15.560273217109383,393.0073642730713,15.514708244579253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,20,6,1800.3734741210938,16.23876680343057,4.33575701713562,16.63829237832401,31.046653270721436,16.456894611733162,73.3506805896759,16.423704865526574,142.82375979423523,16.383776153532466,163.03465294837952,16.377586804832987,323.54470586776733,16.324962410202982,385.5335772037506,16.26965277315535,640.9590377807617,16.25515203828919,957.6876533031464,16.23876680343057,,,,,,,,,,,,,,,,,,,,,,,,
30,20,6,1800.1557483673096,16.942751651302142,2.6067798137664795,17.15149644728553,7.841847658157349,17.05647596169489,29.18585729598999,17.052151596039486,41.60419297218323,17.039370629391346,56.681424617767334,17.008613875640037,90.04040026664734,16.987538205190837,106.61930441856384,16.979792142383303,278.3746166229248,16.960454978381108,377.36085963249207,16.958160921693754,746.8509364128113,16.942751651302142,,,,,,,,,,,,,,,,,,,,,,
31,20,6,1800.1720387935638,16.84528209048684,9.743798017501831,17.521139614824328,15.705663919448853,17.198697659921656,49.595731258392334,17.186082487809106,95.31825542449951,17.08329560587683,140.23580026626587,17.05194193800941,198.8853724002838,17.022321227715608,261.193692445755,16.937844656248704,352.27200293540955,16.890468810401295,418.6918845176697,16.878079573414684,945.4236636161804,16.84528209048684,,,,,,,,,,,,,,,,,,,,,,
32,20,6,1800.0125033855438,16.385234415447304,1.2177350521087646,16.792991848339163,1.4547152519226074,16.63967722600509,4.094388246536255,16.48371428124554,35.668906688690186,16.4808461652263,48.492223024368286,16.463656133775444,104.00399923324585,16.437864616381727,219.8594033718109,16.432628274327968,271.82295536994934,16.39411339755769,569.7002859115601,16.385234415447304,,,,,,,,,,,,,,,,,,,,,,,,
33,20,6,1800.4030137062073,19.221039529527918,24.622603178024292,19.496140726015753,39.2113561630249,19.4557468542353,62.20606303215027,19.261724249186948,286.9769835472107,19.236875287682537,1518.1512174606323,19.221039529527918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,20,6,1800.3480229377747,14.090720232166811,1.2989323139190674,14.23318208524451,7.454767465591431,14.165969651221793,52.63902306556702,14.131994245167277,77.75705933570862,14.10443946020307,237.07387351989746,14.090720232166811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,20,6,1800.809987783432,15.62069523128198,4.5507872104644775,15.844638754278366,28.0875563621521,15.8194682902346,57.569905042648315,15.817899967353041,174.1446976661682,15.707680049984953,218.92301750183105,15.681368030791463,232.5124819278717,15.681212256330781,778.1543734073639,15.664217022727685,1439.9505710601807,15.62069523128198,,,,,,,,,,,,,,,,,,,,,,,,,,
36,20,6,1800.5931899547577,14.89414994542581,6.676621675491333,15.145953472513895,9.39680552482605,15.07130116578236,16.980581521987915,15.061703319785153,79.02482271194458,14.985500276770415,151.26673698425293,14.96661321830862,262.1486179828644,14.958433131695802,397.36371541023254,14.931730411204178,1785.758653640747,14.89414994542581,,,,,,,,,,,,,,,,,,,,,,,,,,
37,20,6,1800.0539560317993,18.21340814894481,2.2607245445251465,18.428427783033378,5.726776838302612,18.353077900110765,11.724939823150635,18.265767704512793,159.77591848373413,18.217839119376432,594.8729381561279,18.21340814894481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,20,6,1800.9637122154236,19.804720953655956,13.251966714859009,20.199716628646897,25.072463989257812,20.06768825711284,32.39735126495361,19.997245564046327,236.01366448402405,19.976852408737177,275.8348066806793,19.819800073123044,784.6546428203583,19.804720953655956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,20,6,1800.4405646324158,18.10209805539303,24.547725439071655,18.74103132304259,32.1247022151947,18.649759658754334,68.11150765419006,18.61990620948073,72.8410177230835,18.31675879062649,523.947564125061,18.10209805539303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,20,6,1800.7070338726044,17.244132169484374,4.440832138061523,17.846799441999607,15.619389772415161,17.605208276757004,35.00403118133545,17.403142728369524,53.12631106376648,17.34751901803098,62.765151262283325,17.244132169484374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,20,6,1800.3861351013184,16.938864914739472,4.355575799942017,17.395484424074553,7.428086996078491,17.38450780855665,12.041458368301392,17.27520481286995,12.932244777679443,17.102845384402148,27.44882345199585,17.041322053624466,126.39293050765991,16.938864914739472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,20,6,1800.0691931247711,19.625203200137243,4.50083327293396,19.94102916413009,8.24598503112793,19.86755464266346,23.623597383499146,19.81804362889204,68.88735795021057,19.790670922658816,117.86927080154419,19.772852135247586,227.6403546333313,19.768840673720177,307.62420678138733,19.763358679506148,452.01313304901123,19.65191738610983,1206.3599178791046,19.63648887497144,1367.935809135437,19.625203200137243,,,,,,,,,,,,,,,,,,,,,,
44,20,6,1800.0352272987366,17.75431420344305,6.61177921295166,18.197211998603606,26.275658130645752,18.034218349556678,33.16378998756409,18.026613530573314,48.91595768928528,18.003123805329917,88.15842413902283,17.97764878338415,99.77690172195435,17.942104054963085,161.77192187309265,17.75431420344305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,20,6,1800.294529914856,14.823906251771211,1.5659687519073486,14.823915327050234,22.380051374435425,14.823914865400885,92.05578470230103,14.823906646354349,566.3063445091248,14.823906251771211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,20,6,1800.2839903831482,19.969518383571234,7.244572162628174,20.257078637796415,74.03818964958191,20.221572553145336,130.00530171394348,20.169860910849284,138.68001294136047,20.06783311240865,695.0361890792847,19.969518383571234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,20,6,1800.7122333049774,14.210801622796803,2.9397568702697754,14.434254312225201,19.20085310935974,14.421547223866504,25.592510223388672,14.321628466604976,39.63099384307861,14.311936682291474,66.83698844909668,14.263996693137978,340.98061871528625,14.229307001792119,558.2701330184937,14.223497904095495,1114.6806337833405,14.210801622796803,,,,,,,,,,,,,,,,,,,,,,,,,,
48,20,6,1800.2184069156647,17.606959072074297,5.427925109863281,17.999385584292533,6.422791004180908,17.983356405621972,55.39298677444458,17.97450071454057,59.19316244125366,17.94623761780939,61.189982652664185,17.687054188046325,341.18443059921265,17.660019337987407,669.8084642887115,17.612900701414734,1253.7111871242523,17.606959072074297,,,,,,,,,,,,,,,,,,,,,,,,,,
49,20,6,1800.2837731838226,19.13277696514261,2.929152250289917,19.424904080456216,6.6309051513671875,19.23827043643129,142.86614346504211,19.153041648633632,627.8964569568634,19.15085583265889,923.4421215057373,19.13277696514261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20,6,1800.143095254898,15.73351301603175,0.9799230098724365,16.005088923283594,1.277848243713379,15.981999709155886,11.84589672088623,15.977771650085,13.019636392593384,15.968309508368883,16.67952537536621,15.826973804375314,43.518269300460815,15.808020708415686,48.388301372528076,15.749235942955702,162.93525314331055,15.738140935092657,344.8516652584076,15.737382745816358,395.5995578765869,15.73351301603175,,,,,,,,,,,,,,,,,,,,,,
51,20,6,1800.509523153305,16.191066738409393,3.6256699562072754,16.254809219860537,37.185763120651245,16.24305480700555,51.918912410736084,16.234375427576943,192.1829969882965,16.20923365322427,245.61896586418152,16.191698183256584,685.006733417511,16.191066738409393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,20,6,1800.0792808532715,16.164820260106477,3.0941739082336426,16.608213967192736,13.218530178070068,16.513063917986464,32.67389249801636,16.345850037190964,37.340155601501465,16.30706457004777,49.595815896987915,16.289856399288638,125.35067009925842,16.280295076341723,128.91166353225708,16.23483071195145,166.06881046295166,16.168093738318603,558.3439135551453,16.165110758110693,1124.515177488327,16.164820260106477,,,,,,,,,,,,,,,,,,,,,,
53,20,6,1800.3891153335571,16.772007826851333,1.9375486373901367,17.11110324874837,8.195356607437134,16.958853271889804,20.020734786987305,16.88233082454796,46.30568790435791,16.87565308783897,60.14766335487366,16.859489924640123,75.92661762237549,16.839744536708437,89.19987654685974,16.82118865679738,121.37380051612854,16.81151610134087,157.03021097183228,16.772007826851333,,,,,,,,,,,,,,,,,,,,,,,,
54,20,6,1800.0554978847504,15.891591560539474,3.5737671852111816,16.27323742698171,14.721789121627808,16.249547545786008,22.88927698135376,16.03980306547909,147.72517561912537,16.003768254105815,412.31810569763184,15.946830790400664,632.6278171539307,15.893287869225905,732.2891609668732,15.891591560539474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,20,6,1800.2192018032074,16.95275068618806,3.2462751865386963,17.269504228162745,8.243252992630005,17.141660655784378,90.26232194900513,17.080117361887698,112.82943868637085,17.02656199882245,152.02669143676758,17.009148474859977,339.53825402259827,16.95275068618806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,20,6,1800.4731087684631,17.155177856409342,7.714198112487793,17.471426991310295,17.60587215423584,17.30340030191302,137.81949496269226,17.276734623117992,203.79158997535706,17.245941228470006,231.6375482082367,17.230768221138348,462.5056278705597,17.20217400483,1442.0864696502686,17.155177856409342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,20,6,1800.0823333263397,17.98116050799756,4.064826965332031,18.042458280757696,298.28585481643677,17.98116050799756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,20,6,1800.0456857681274,14.69533445353203,9.678123474121094,15.20916477124716,17.009950160980225,15.01606494442883,68.02775168418884,14.984612627705314,93.11750102043152,14.969574232748691,124.41949820518494,14.956614514114312,167.6831135749817,14.875886595547005,207.584725856781,14.826023927844258,459.8709206581116,14.69533445353203,,,,,,,,,,,,,,,,,,,,,,,,,,
59,20,6,1800.0723004341125,15.198702214569156,0.9093410968780518,15.263940434541997,63.5097119808197,15.259079715032454,108.8846321105957,15.247231932979908,117.87162470817566,15.246776633699918,169.76494812965393,15.233561717412622,517.8709232807159,15.230202955714013,616.4331686496735,15.227015515790411,656.1172204017639,15.22494505053238,745.9898107051849,15.20370394388256,1049.8342814445496,15.198702214569156,,,,,,,,,,,,,,,,,,,,,,
60,20,6,1800.0060358047485,17.145784675073735,37.82743239402771,17.61694428637329,46.14826059341431,17.59671149400119,59.66566228866577,17.547095159487654,109.1736958026886,17.451745371259143,144.27721905708313,17.27781891188782,231.37906074523926,17.145784675073735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,20,6,1800.0220494270325,18.824423740407223,1.5296401977539062,19.147864733506623,2.605522871017456,19.009140346504314,56.5631685256958,18.914171859632475,364.2804043292999,18.91294842550085,605.9180865287781,18.911967007163174,718.7542152404785,18.824423740407223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,20,6,1800.1983759403229,16.06348133842807,5.792859077453613,16.424083370075316,21.42875337600708,16.30082670362228,25.296930074691772,16.181462693736687,106.85903000831604,16.166649580321252,145.7650444507599,16.161462945552344,187.1766471862793,16.15404533075944,213.68210315704346,16.131993560427954,851.4750483036041,16.120221479748416,917.7897641658783,16.116255737845307,1129.4016470909119,16.111402523876247,1660.4648842811584,16.06348133842807,,,,,,,,,,,,,,,,,,,,
63,20,6,1800.0484488010406,17.217151851718135,11.838578224182129,17.403844610734037,24.70573854446411,17.304656267921587,42.0153923034668,17.298263674947513,486.4488847255707,17.253244199867655,535.5642449855804,17.226752025758042,877.2697820663452,17.217151851718135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,20,6,1800.2373428344727,16.94767121572567,1.6525444984436035,17.20870128489374,3.649570941925049,17.14322775261479,8.565669775009155,17.099868511453682,10.510188102722168,16.98046756759423,335.628413438797,16.965915812637217,408.7485206127167,16.94767121572567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,20,6,1800.0347032546997,17.50824367571208,9.558704376220703,17.941716078358223,27.482748985290527,17.939647297464397,34.57541346549988,17.859770771248325,62.727160692214966,17.735623327560685,98.9649965763092,17.705170672451654,195.20036005973816,17.5895287978991,352.3797161579132,17.512119442108226,899.383695602417,17.50824367571208,,,,,,,,,,,,,,,,,,,,,,,,,,
66,20,6,1800.0910511016846,14.929117657894466,12.779157876968384,15.251192471524929,21.155489921569824,15.155406388748709,46.851911306381226,15.03157994565018,219.8520324230194,14.976244510401699,251.0602161884308,14.974679464862678,494.7139847278595,14.929117657894466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,20,6,1800.0507743358612,19.623432511186486,6.767250061035156,20.07395185456368,9.760083675384521,19.874531332908013,23.413413286209106,19.87118644697678,36.76012682914734,19.69968633193963,120.5670394897461,19.697134752548262,135.5836546421051,19.685526053966328,205.57636857032776,19.681588392843658,419.6680054664612,19.650078666376608,547.3771059513092,19.634834963873818,1269.7673149108887,19.623432511186486,,,,,,,,,,,,,,,,,,,,,,
68,20,6,1800.0077364444733,21.37809419246151,2.744830846786499,21.56380968354759,4.967003345489502,21.408068903694964,80.45897126197815,21.405011198372353,146.46888136863708,21.39964744461924,625.8621571063995,21.398796248149782,641.9566366672516,21.397892268963474,1210.975187778473,21.396251247555927,1260.795910835266,21.37809419246151,,,,,,,,,,,,,,,,,,,,,,,,,,
69,20,6,1800.1191833019257,15.315060331138096,44.8233277797699,15.773215657477628,61.606263875961304,15.752938230659723,79.8188009262085,15.643371114013405,95.04218912124634,15.566114914574799,186.06303358078003,15.371701130340114,222.66484308242798,15.315360490615838,1640.6090977191925,15.315060331138096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,20,6,1800.2050621509552,16.293359129743152,3.4029476642608643,16.646387726411284,9.608034372329712,16.561945301491864,10.129395246505737,16.528894432724748,29.359758853912354,16.4366701923869,58.2787709236145,16.385614382948148,165.47076535224915,16.349203178214985,239.87313437461853,16.316234410594323,424.3756592273712,16.314446441298298,773.5631122589111,16.311673245819627,1104.7790324687958,16.304042101206203,1508.943326473236,16.293359129743152,,,,,,,,,,,,,,,,,,,,
71,20,6,1800.0510046482086,18.183379402437744,3.696741819381714,18.57488824577842,8.007808208465576,18.544595759798135,15.674383163452148,18.414460639848052,26.34312081336975,18.411420539408756,28.078700065612793,18.29323512387623,60.10975241661072,18.21665802863226,316.8952314853668,18.183379402437744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,20,6,1800.0139453411102,17.04999890624071,3.4552462100982666,17.427821970797584,5.367384195327759,17.09796841537285,59.40754175186157,17.092362275590084,121.02572536468506,17.0627701887416,175.32162499427795,17.05007162852072,395.27471590042114,17.04999890624071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,20,6,1800.0874865055084,18.605074589980674,10.2847318649292,19.07691559938729,17.05604577064514,18.91928302120767,22.054544925689697,18.774440226523605,99.38353943824768,18.752943261977496,656.1722168922424,18.605074589980674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,20,6,1800.2196424007416,14.776866844084564,7.193841934204102,15.278611779421013,8.030837297439575,15.211656267182926,20.119322299957275,14.847438835676659,716.7282884120941,14.811974678056021,747.3822302818298,14.776866844084564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,20,6,1800.333126783371,16.544313908640543,22.243412733078003,17.078601951280405,26.070058822631836,16.99983112858787,33.45557141304016,16.90183913615313,74.25965189933777,16.710602602210177,165.89364981651306,16.6326221943226,206.51068830490112,16.632467751467978,518.2988712787628,16.544313908640543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,20,6,1800.2438395023346,19.76760877030443,10.18164587020874,20.330417807970143,14.47538161277771,20.201439740918445,20.129618167877197,20.084812301352205,24.291218996047974,20.068976793656958,97.18961334228516,19.929789400825094,339.82644510269165,19.917491517239064,442.86600399017334,19.881105273077974,1576.0773196220398,19.76760877030443,,,,,,,,,,,,,,,,,,,,,,,,,,
77,20,6,1800.308783531189,14.498904715795032,3.681705951690674,14.755502583954982,11.726181268692017,14.741965633913214,44.31107997894287,14.695735770107307,54.1611602306366,14.622540840376153,134.56825137138367,14.607709217046535,327.4587199687958,14.600068890592706,375.7912402153015,14.598224663353482,439.0504238605499,14.552423147385053,615.1623106002808,14.5524228869911,675.1687271595001,14.498904715795032,,,,,,,,,,,,,,,,,,,,,,
78,20,6,1800.1342759132385,16.407942561579826,6.653831243515015,17.001024735575825,7.2514488697052,16.847205440901725,16.497637510299683,16.834182240073083,18.21110701560974,16.78379699796621,23.772181749343872,16.666931086777705,39.33539915084839,16.581832109428394,99.46846961975098,16.497888583728532,420.0847623348236,16.43186169827398,627.2072501182556,16.407942561579826,,,,,,,,,,,,,,,,,,,,,,,,
79,20,6,1800.1059720516205,12.644153761289665,3.22208833694458,12.76852626859686,4.5500407218933105,12.748739810225054,18.99104118347168,12.747584410013129,22.45311975479126,12.739915712677487,25.646169662475586,12.716093243547084,85.87108159065247,12.702297960020328,92.83578705787659,12.644153761289665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,20,6,1800.0385627746582,17.789104393223838,7.800306558609009,18.345254296146997,14.550484657287598,18.274320539071283,25.056899547576904,18.17853774064866,26.537399530410767,18.149318282922994,71.45130562782288,18.038478065656122,103.86506652832031,17.98462892230776,144.6857714653015,17.93891281049402,166.27593636512756,17.789104393223838,,,,,,,,,,,,,,,,,,,,,,,,,,
81,20,6,1801.0897164344788,19.33957020601877,14.196755409240723,19.521884516618087,129.14119362831116,19.46404006704794,239.34214663505554,19.447436013673403,253.22340369224548,19.444804402686895,340.0843663215637,19.356102682078202,666.7658081054688,19.33957020601877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20,6,1800.027494430542,17.941238234144336,1.830003261566162,18.506025873704647,3.7247116565704346,18.367782279072205,11.536634922027588,18.308972794485562,19.24315619468689,18.22509496866943,24.38298463821411,18.097988661324436,65.73934578895569,18.08885182299005,89.69984555244446,18.06209807117355,166.19064283370972,17.985409145831472,418.143568277359,17.98444816502764,658.5110287666321,17.964570687280904,1004.7650792598724,17.941238234144336,,,,,,,,,,,,,,,,,,,,
83,20,6,1800.3752019405365,17.833682669491946,4.631916522979736,18.34899552957736,13.602159023284912,18.189360899414385,15.170839309692383,18.009007765326828,47.19007134437561,17.974412263101094,146.51076650619507,17.91831698611715,328.1313707828522,17.900788653584485,781.3133749961853,17.84548870989198,846.1841034889221,17.833682669491946,,,,,,,,,,,,,,,,,,,,,,,,,,
85,20,6,1800.1812708377838,16.814621261119317,1.1577584743499756,17.097114380052265,2.6485369205474854,17.097114243462396,27.93539047241211,17.092907263920594,52.72040247917175,17.004956588591277,166.2274351119995,16.98267570539051,498.4949140548706,16.889897563852376,519.8993759155273,16.814621261119317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,20,6,1800.1269793510437,16.635495544988792,1.487311601638794,16.838044740897345,8.239859342575073,16.802535760562307,42.50621271133423,16.77674807601626,44.81645321846008,16.669922664846375,214.316565990448,16.669184305586427,217.42341685295105,16.668247756036717,294.2577500343323,16.660656819887524,1446.546047925949,16.635495544988792,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20,6,1800.8988254070282,15.729800149494086,16.274145126342773,15.96005915304292,88.29321360588074,15.8673796394664,192.2803544998169,15.848786823886414,213.0281744003296,15.825833823493184,268.1693391799927,15.791791534414099,379.23943281173706,15.791015458230971,864.1474277973175,15.74825272778872,991.6359741687775,15.747870098086295,1463.1256201267242,15.729800149494086,,,,,,,,,,,,,,,,,,,,,,,,
88,20,6,1800.3178894519806,16.820434684046223,3.0196573734283447,16.943540998141863,8.004310846328735,16.826822916157685,853.0132813453674,16.824646210006915,1418.6474618911743,16.820434684046223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20,6,1800.8309543132782,18.64573765901454,17.43508291244507,18.661498584782898,925.9650218486786,18.64573765901454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,20,6,1800.1837241649628,19.046705626991702,6.079029083251953,19.639430292315705,7.189230918884277,19.25163671168481,22.381107091903687,19.22673271318958,215.2809443473816,19.116964087085552,578.3120846748352,19.109365194296377,752.6356554031372,19.0597690674225,1566.4734196662903,19.046705626991702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,20,6,1800.1204221248627,16.034167117880653,3.527686595916748,16.601916343475736,10.490830898284912,16.203168046290433,12.370563983917236,16.13476836480194,52.499452352523804,16.078697307655474,373.6198489665985,16.03558109458469,1384.6778259277344,16.034167117880653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20,6,1800.0089099407196,17.49717444561808,18.137008666992188,17.987863326017397,22.37994623184204,17.8266029686675,102.23929405212402,17.80333896916844,113.22443342208862,17.731421071920565,351.9312024116516,17.713143821621067,354.2917523384094,17.697783768788963,406.59260058403015,17.663529383217565,656.5994040966034,17.631362382923697,717.4379320144653,17.536931117960098,738.5353000164032,17.530910366637848,1205.1120080947876,17.51790419441221,1319.8378043174744,17.49717444561808,,,,,,,,,,,,,,,,,,
93,20,6,1800.0815348625183,16.9721696459063,1.9000649452209473,17.42296480867007,2.5390262603759766,17.167156246176596,27.035444736480713,17.111587487459172,97.16004800796509,17.073152279249026,127.97050857543945,16.984699477387604,421.72260212898254,16.9721696459063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20,6,1800.176687002182,14.56994512994848,9.46543002128601,15.061476545569057,11.228599309921265,14.827384509580833,15.887235641479492,14.811409799747896,36.86585259437561,14.720989383288597,93.925377368927,14.718755158028635,127.2410192489624,14.641625221700643,373.81264066696167,14.627632305008493,486.9917986392975,14.56994512994848,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20,6,1800.2584133148193,17.71219833262367,12.921098709106445,18.026333781189365,16.781944513320923,17.815361360199088,102.35378336906433,17.795184221057774,253.63904571533203,17.769397114448253,353.82006192207336,17.752819518852323,562.8613765239716,17.7198644945459,1002.7941195964813,17.716960828067243,1270.446382522583,17.71219833262367,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20,6,1800.4830758571625,15.531595561837001,4.084354639053345,15.996204718380913,7.900307655334473,15.870308583839346,28.007843017578125,15.815194646369006,37.50293016433716,15.705458923986008,42.73343205451965,15.642456483107633,137.06232237815857,15.587178266744855,810.4830849170685,15.531595561837001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20,6,1800.0550196170807,17.786925620747546,1.2656209468841553,17.990838536770397,5.435162782669067,17.88256728735021,5.90467095375061,17.86533934163022,68.37588310241699,17.839933088153185,140.4938473701477,17.821380660938132,211.2266674041748,17.786925620747546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20,6,1800.151260137558,16.6378472524008,1.25826096534729,16.961930824928665,4.448476791381836,16.897071923238773,9.992282390594482,16.89524586757247,30.776861906051636,16.858499070483322,44.24319386482239,16.783768603009648,77.29576396942139,16.760702177715107,83.36347603797913,16.72578970590638,97.21192193031311,16.694477876907282,103.79176068305969,16.65955039106913,115.70529747009277,16.657749859439598,181.4272723197937,16.65495671073583,445.65348744392395,16.6378472524008,,,,,,,,,,,,,,,,,,
99,20,6,1800.2146172523499,18.25214643487762,2.271885395050049,18.519953329459412,7.211912631988525,18.459497194117173,13.015244007110596,18.43396472159815,49.07829833030701,18.417545616201934,51.46156644821167,18.324169955127747,73.61019706726074,18.31238568017926,77.8327784538269,18.263825079136478,113.17171788215637,18.2524722905109,1452.9479370117188,18.25214643487762,,,,,,,,,,,,,,,,,,,,,,,,
