inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32
38,10,6,6,5,5,2,1800.144041776657,-3.367603156954315,1.7140848636627197,-2.2924489046944396,2.2881669998168945,-2.5845445116841956,3.266711473464966,-2.8503976061052323,4.031030654907227,-2.8503976061052323,11.561500787734985,-3.026275185034248,150.35135221481323,-3.0590656077148517,193.0816707611084,-3.0763836608886272,208.12539267539978,-3.1019695649258003,220.89591193199158,-3.134990131201224,230.00345301628113,-3.1584151510918876,478.02157068252563,-3.18559933091276,578.4097900390625,-3.1981903730926784,624.4841275215149,-3.1988372335216155,738.7184188365936,-3.2166864442845937,759.0965838432312,-3.2253843298730844,1239.2198646068573,-3.3441416674167823,1462.6346440315247,-3.367603156954315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,10,6,6,5,5,2,1800.0597348213196,-3.3771799229305994,1.4010488986968994,-2.314005199782152,3.970843553543091,-2.943407228151841,4.463762283325195,-2.943407228151841,11.247764825820923,-3.1168596323910114,21.167596340179443,-3.1294811982828143,74.04859662055969,-3.146344574218398,182.56360864639282,-3.153770509136354,272.6560220718384,-3.2618044742003787,419.6043264865875,-3.2769824142751975,596.291693687439,-3.2847216812805575,706.0411674976349,-3.293381675521078,751.7581858634949,-3.314830512941642,924.8288750648499,-3.3196191688310765,1091.8369872570038,-3.3771799229305994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,10,6,6,5,5,2,1800.0846450328827,-3.6236724139051857,1.3842382431030273,-2.639959999333346,2.7784721851348877,-2.639959999333346,4.342700481414795,-2.968557106203497,5.816135406494141,-3.3073698981540063,20.711464881896973,-3.319486973027783,32.953917026519775,-3.322357080128018,33.19527530670166,-3.4377678055873697,86.56826829910278,-3.4605002443405697,222.39027976989746,-3.4893169047035,260.63351607322693,-3.5256452067710984,492.70887517929077,-3.5477296657443342,595.2383687496185,-3.6097877696997416,1786.1438977718353,-3.6236724139051857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10,6,6,5,5,2,1800.3297567367554,-5.025994498825508,1.7221508026123047,-3.269435758767426,2.4497599601745605,-3.94048665958342,3.2962193489074707,-4.383030353230209,3.6742167472839355,-4.383030353230209,8.498401403427124,-4.508130212630794,12.219265460968018,-4.567716688894352,44.39252018928528,-4.678626775066614,70.36781764030457,-4.706958050394587,74.17677092552185,-4.846054767641979,291.29473662376404,-4.916935158397949,447.2487564086914,-4.933848203745459,1319.3981268405914,-5.025994498825508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10,6,6,5,5,2,1800.05291056633,-3.491342525410486,1.057861566543579,-2.51055688143862,2.22268009185791,-3.1394710472593275,3.1043646335601807,-3.1394710472593275,7.207687854766846,-3.1909412633145355,9.08061957359314,-3.2201339990049638,19.651798725128174,-3.2781470147595115,21.194918155670166,-3.2888724594237977,50.547441482543945,-3.388632694731944,101.4809341430664,-3.3895299598337565,110.64900875091553,-3.403120895892033,118.0097222328186,-3.4547426793133376,720.9684979915619,-3.4731561984139656,1635.5034918785095,-3.491342525410486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10,6,6,5,5,2,1800.0624203681946,-2.8181524557046633,1.13301682472229,-1.4066432654114795,1.6734416484832764,-1.6564102494528044,2.0881118774414062,-2.212481728585705,3.1362698078155518,-2.212481728585705,3.7227249145507812,-2.2408690093768557,6.485812187194824,-2.445665490634548,14.617445468902588,-2.46631362563077,24.34117865562439,-2.546981285612149,24.624398708343506,-2.552129671116962,40.61307096481323,-2.5773783388672378,130.35078287124634,-2.5937218150261216,142.0062198638916,-2.6227202182402314,173.92146849632263,-2.623203258031125,182.58616614341736,-2.7048711483214953,253.45326828956604,-2.7573721040291668,666.4348447322845,-2.7628249677013157,820.4564116001129,-2.787358306534883,931.8042364120483,-2.8108305996675815,1181.9030032157898,-2.8181524557046633,,,,,,,,,,,,,,,,,,,,,,,,,,
44,10,6,6,5,5,2,1800.0241508483887,-2.2251067555995707,1.0880126953125,-1.232865434966655,2.272268772125244,-1.4500803102376352,3.099952220916748,-1.631792759896539,3.1000914573669434,-1.631792759896539,8.079299211502075,-1.9160246056254286,9.688921213150024,-1.9221951282083372,14.333621978759766,-1.9344839113104473,15.432187795639038,-1.9569219304277126,20.21832776069641,-1.9667023380880464,28.485024452209473,-2.0367154822285296,67.32687020301819,-2.0674629572037224,114.56017804145813,-2.1234853846156962,133.4541096687317,-2.143037600276286,167.5981194972992,-2.146853854124542,335.6687045097351,-2.1511166229420815,350.4308190345764,-2.163296566837318,385.1786789894104,-2.1637756447770204,639.9856741428375,-2.184188556348216,664.7170844078064,-2.2251067555995707,,,,,,,,,,,,,,,,,,,,,,,,,,
45,10,6,6,5,5,2,1800.1335208415985,-2.8995093946926076,1.9833543300628662,-1.819820956067367,2.7346303462982178,-2.272225386265168,4.970563650131226,-2.272225386265168,7.706373929977417,-2.475589099399642,10.200514793395996,-2.5577786112806735,12.73071026802063,-2.6624835268445364,23.88123106956482,-2.703899091925808,28.718770265579224,-2.708731894914661,61.86970639228821,-2.7354029986166952,112.5599434375763,-2.8580272661405277,189.43919563293457,-2.8804902339463645,550.2371859550476,-2.8806713064479097,1210.2253153324127,-2.8836042453284025,1285.1702313423157,-2.8923651154915486,1464.1609108448029,-2.8986287084431726,1711.771809577942,-2.8995093946926076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,10,6,6,5,5,2,1800.1004462242126,-1.8964915961167026,0.7902617454528809,-1.7089241241554705,3.0977234840393066,-1.7089241241554705,41.46219229698181,-1.7105356878801448,47.89794206619263,-1.740540854380185,48.03955888748169,-1.74212779273842,61.25054049491882,-1.779976477870124,124.75027322769165,-1.7881205926207113,174.06095838546753,-1.8015305743941632,189.66261386871338,-1.8340449252404871,338.1087119579315,-1.8465893331583596,774.7653758525848,-1.857175536950997,984.9384255409241,-1.869428484099077,1539.711675643921,-1.8918205973739721,1636.238246679306,-1.8964915961167026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,10,6,6,5,5,2,1800.1214482784271,-3.348216332477309,1.3632874488830566,-2.682955769517096,4.023308277130127,-2.682955769517096,6.838292598724365,-2.995435750910919,38.52417063713074,-3.176840575150978,90.80699372291565,-3.1989474830825655,119.24594640731812,-3.2399343502811035,120.78952813148499,-3.2399394484937627,158.72548270225525,-3.2558433988296267,279.24284529685974,-3.2803567893989496,574.002685546875,-3.295021460160071,714.3164393901825,-3.2974214643289272,827.5860624313354,-3.348216332477309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,10,6,6,5,5,2,1800.207727432251,-4.223793048662596,1.6861367225646973,-2.2717699584605056,2.6897776126861572,-3.6947229142482354,4.208491086959839,-3.6947229142482354,12.165758848190308,-3.8582536027659993,90.1807849407196,-3.937881577388528,209.37954306602478,-3.9504364809255126,223.22208333015442,-3.9618165201394797,282.1585533618927,-3.9695555328134526,394.9795219898224,-4.089210374326603,516.162565946579,-4.113675327186341,848.5311102867126,-4.125264949393803,897.4082126617432,-4.1290581270695705,1098.9562001228333,-4.14664352097337,1711.2275714874268,-4.223793048662596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,10,6,6,5,5,2,1800.0182247161865,-3.009284853712123,3.026233196258545,-2.1383649627788404,4.3333775997161865,-2.181376908501436,8.555206298828125,-2.181376908501436,17.391480445861816,-2.561544039747393,21.32160472869873,-2.699072497157477,61.58425331115723,-2.7128075288374456,64.40781950950623,-2.8397452148998346,159.81457328796387,-2.8814613418034227,225.62240386009216,-2.896498673758826,257.820955991745,-2.914096338530652,555.1284394264221,-2.9435145995556007,564.7216856479645,-2.977015889406391,777.650550365448,-3.009284853712123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,10,6,6,5,5,2,1800.0763206481934,-4.142717538008202,2.255316734313965,-2.2258970731249406,3.231452703475952,-2.5468213332679452,3.6827423572540283,-2.6101925449256553,4.053148031234741,-2.6101925449256553,6.333000659942627,-3.1706031292218646,13.81623101234436,-3.3286397382926385,15.871404886245728,-3.4357319627407095,16.46253991127014,-3.6079532684802613,22.263692378997803,-3.705149613002261,28.5474112033844,-3.916313968902553,118.2487006187439,-3.98667443641011,215.5708727836609,-3.9988111909004003,389.76579689979553,-4.001151610889301,480.29156708717346,-4.039645713076459,544.8272483348846,-4.057100372152148,923.1208221912384,-4.058401101153871,930.0878131389618,-4.068617000023803,1063.35906291008,-4.087157805665887,1624.0929894447327,-4.10305838020826,1789.6307966709137,-4.142717538008202,,,,,,,,,,,,,,,,,,,,,,,,
51,10,6,6,5,5,2,1800.101582288742,-3.394945740509074,2.4394352436065674,-1.9882618282948528,3.518744707107544,-2.023048252235472,3.9688875675201416,-2.5271965793229008,4.486991882324219,-2.6617838029877894,5.134753942489624,-2.6617838029877894,6.866999864578247,-2.764052833531351,10.186171293258667,-2.783228514706665,11.114473581314087,-2.807709518149069,16.89461874961853,-3.012923885964617,17.443843364715576,-3.123092768440322,62.29304647445679,-3.140058900328298,65.86972761154175,-3.1830827917472995,84.81641745567322,-3.216820678530914,114.63427114486694,-3.224928062206565,203.74638175964355,-3.228368253915594,249.31423902511597,-3.240676217388666,270.8709669113159,-3.271142875139857,333.6278781890869,-3.28700387837003,341.64485716819763,-3.311242653517438,1116.7590770721436,-3.3159971242702277,1175.3067872524261,-3.33331878096465,1659.4921658039093,-3.377279489192353,1790.9779584407806,-3.394945740509074,,,,,,,,,,,,,,,,,,
52,10,6,6,5,5,2,1800.033132314682,-3.534806403352355,2.3691062927246094,-2.1388948132937475,3.107295036315918,-2.481501309699901,3.986875295639038,-2.631406335993474,4.323692083358765,-2.753255198098749,4.323855638504028,-2.753255198098749,5.703725099563599,-3.218612868276897,24.465073108673096,-3.229122244152712,36.207358837127686,-3.303891638588216,65.72370409965515,-3.3057966672219252,98.3313057422638,-3.4394536447911452,134.61558079719543,-3.4538984486739173,608.624098777771,-3.4959653087831133,700.668172121048,-3.534806403352355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,10,6,6,5,5,2,1800.032006263733,-3.4239153715523036,2.1144986152648926,-1.6590745181440019,2.5162904262542725,-2.5406025844557254,3.447962522506714,-2.5406025844557254,7.198168039321899,-2.5453215902800497,10.717796564102173,-2.780876763566318,11.427596092224121,-3.0959743387926792,26.209327697753906,-3.0971833717216364,27.441041469573975,-3.177044334764551,29.7436945438385,-3.2141088973421033,33.62449550628662,-3.409037408458739,374.97156524658203,-3.416474336156877,1067.4430027008057,-3.4173526755026744,1597.760669708252,-3.4239153715523036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,10,6,6,5,5,2,1800.0604507923126,-3.8047888119984794,0.483783483505249,-2.576183014239798,1.2000296115875244,-2.8316007513500567,2.4538495540618896,-2.8316007513500567,4.798349857330322,-3.169568115823864,5.829147577285767,-3.185729503403775,15.684689283370972,-3.2070781598979585,17.863322734832764,-3.448280095144678,27.98478388786316,-3.4857489234345875,61.69660973548889,-3.5501316969617207,90.18459701538086,-3.6052492406229937,114.0257523059845,-3.6472073122020463,457.4152367115021,-3.7587014710685303,898.8698484897614,-3.8047888119984794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,10,6,6,5,5,2,1800.0705304145813,-2.707271022418463,0.603825569152832,-1.9690118667562626,3.5884499549865723,-1.9690118667562626,5.312316417694092,-2.213500463226832,6.7663774490356445,-2.47766779776288,9.07995057106018,-2.480938495067495,35.16783881187439,-2.5702686507474564,84.32041692733765,-2.575677314028073,128.6000771522522,-2.58298723204359,337.30392050743103,-2.5901835537137914,394.4805233478546,-2.5959803600581552,559.0164105892181,-2.6746219274153993,1181.9612414836884,-2.707271022418463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,10,6,6,5,5,2,1800.0341339111328,-3.8029837700870877,2.173630952835083,-2.1951664165242226,3.3337173461914062,-3.2078804450695846,6.521420001983643,-3.215788018534892,6.521562814712524,-3.215788018534892,11.140838384628296,-3.4840008255558166,24.16718578338623,-3.524339258554694,33.27365469932556,-3.55564295494839,67.15973997116089,-3.617074507495939,72.38257074356079,-3.640608867830603,106.28332924842834,-3.694931440091042,149.45334458351135,-3.711123831262842,254.43928241729736,-3.7427949300108607,1533.6670484542847,-3.8029837700870877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,10,6,6,5,5,2,1800.0416128635406,-3.611794906951206,2.552478313446045,-2.7382111918521317,3.6603946685791016,-2.7382111918521317,9.38086986541748,-2.7958969950013004,15.848455429077148,-2.9797189438966405,16.040729999542236,-3.026924317942021,17.00015902519226,-3.185882294101602,53.81425476074219,-3.3040785082828616,151.65865087509155,-3.333798841950443,163.33938217163086,-3.3353276617952474,190.0496702194214,-3.3608523041875724,251.28319120407104,-3.4983738531636486,1123.0310406684875,-3.611794906951206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,10,6,6,5,5,2,1800.1209192276,-4.20208052791242,3.220829963684082,-2.723439943394629,5.112613677978516,-2.960681965779958,6.765424728393555,-3.1859313019622717,6.7655816078186035,-3.1859313019622717,8.540858745574951,-3.650454611749199,8.632462978363037,-3.6539827972482697,10.813276052474976,-3.924371610343044,12.920231819152832,-4.037906927705612,316.9632430076599,-4.103821423777828,365.2564001083374,-4.171903660484635,528.5873899459839,-4.189573756810193,706.1396024227142,-4.20208052791242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,10,6,6,5,5,2,1800.0046529769897,-3.471869592874615,0.510002851486206,-1.6337682674895238,0.7986936569213867,-2.321044152089102,0.9239299297332764,-3.1428714861223037,2.166715621948242,-3.1428714861223037,28.518826246261597,-3.172435492148331,41.070902824401855,-3.179062742520625,42.61212873458862,-3.294326591266345,43.99499726295471,-3.3104557802184775,71.53118705749512,-3.351428562069008,219.27996802330017,-3.3515250514555084,235.2700710296631,-3.3626211150462515,351.8834857940674,-3.4242144325106953,499.2854804992676,-3.471869592874615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,10,6,6,5,5,2,1800.0160148143768,-3.2586965097052394,2.869419813156128,-1.9469856435212922,3.083237648010254,-2.200236368497281,4.588407039642334,-2.234877138016123,5.163788557052612,-2.234877138016123,5.691465854644775,-2.7274756759811836,7.174771070480347,-2.907573229474239,9.445709228515625,-2.9111593649417364,17.239654064178467,-2.945135135290112,29.652365922927856,-2.9751719982209393,35.997368574142456,-2.991373410615041,72.88353872299194,-3.0100366144056454,105.45211911201477,-3.076175519098071,171.98791122436523,-3.109648476442375,202.40080618858337,-3.1890659460787476,286.0567274093628,-3.1985653592271515,809.876186132431,-3.221731400966586,812.0978302955627,-3.2367186996511776,979.0841195583344,-3.2586965097052394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,10,6,6,5,5,2,1800.0066113471985,-3.9598412634146642,0.6051013469696045,-2.1021826389358607,0.8479859828948975,-3.119198352736207,1.6949412822723389,-3.5293486662335023,3.6098084449768066,-3.5293486662335023,11.202888488769531,-3.599416001971107,17.54273796081543,-3.717115367234603,40.41961073875427,-3.7386998567209635,70.26522064208984,-3.8092864795883528,83.3348639011383,-3.841917172389761,133.92400312423706,-3.860346506901725,305.34461092948914,-3.8913557100637424,382.32103395462036,-3.9598412634146642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,10,6,6,5,5,2,1800.1009492874146,-2.877559725105138,0.5959286689758301,-2.1679442471869,0.7630753517150879,-2.3556925523706966,1.6602163314819336,-2.3556925523706966,3.1805107593536377,-2.5783769675920074,41.82483530044556,-2.5872140870524163,63.66908311843872,-2.6047333177361076,78.64458894729614,-2.8046710763892975,380.1075792312622,-2.831244143996209,514.4228713512421,-2.833928239013973,916.2923130989075,-2.84682656266868,1271.3757739067078,-2.877559725105138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,10,6,6,5,5,2,1800.1227605342865,-4.285357450806667,2.6517045497894287,-2.7858405207147814,4.037112236022949,-3.559855130191066,4.420726776123047,-3.559855130191066,12.976722478866577,-3.5628722850173147,16.010749578475952,-3.6574759936706522,16.20080542564392,-3.6749387675852816,17.27434492111206,-3.7449630682095614,52.034639835357666,-4.144625327965463,189.67420196533203,-4.285357450806667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,10,6,6,5,5,2,1800.1451079845428,-2.677174233616113,0.9368293285369873,-1.9742810366193715,2.9625508785247803,-2.1008380268414273,2.962691307067871,-2.1008380268414273,6.281257629394531,-2.212607413324784,13.594435453414917,-2.420991660811007,21.41225004196167,-2.519116825813378,161.16886281967163,-2.55002787945677,277.9023153781891,-2.611987591795072,581.7654492855072,-2.6417089187716245,647.5408644676208,-2.6651304113587497,1490.608660697937,-2.670173739284139,1586.0870695114136,-2.677174233616113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,10,6,6,5,5,2,1800.0263228416443,-2.996521220374366,1.4865469932556152,-2.1447723502468854,2.1032960414886475,-2.250548654593459,3.2010161876678467,-2.250548654593459,4.331362962722778,-2.70994618642321,5.1300811767578125,-2.7396381952265205,28.3375301361084,-2.766746371696542,36.32572913169861,-2.9375575553060465,361.84321308135986,-2.94095618977109,599.3385200500488,-2.96329184714518,833.8166699409485,-2.968198442493586,1283.3826179504395,-2.996521220374366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,10,6,6,5,5,2,1800.0452253818512,-3.818126257450503,1.4651825428009033,-2.381160126586396,2.061253786087036,-3.0304597194324456,2.7811577320098877,-3.2345701390857,3.9310801029205322,-3.2345701390857,8.587886571884155,-3.2549085898160484,13.00464153289795,-3.262102002331557,13.124376058578491,-3.5654453579736507,44.37456750869751,-3.579443091956561,102.5910575389862,-3.7142135265360503,205.564435005188,-3.7758309644493706,1172.6404740810394,-3.7803139250705544,1308.0545341968536,-3.795098922560645,1458.7612473964691,-3.818126257450503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,10,6,6,5,5,2,1800.0756754875183,-3.48731000765323,0.9085102081298828,-2.8869915602394074,2.5613656044006348,-2.8869915602394074,3.0439350605010986,-3.1558889349178094,13.165803909301758,-3.1695885608895136,25.591203927993774,-3.3847311928547703,237.5624828338623,-3.4309483410624084,239.49219584465027,-3.475775113929692,1171.7634115219116,-3.4797150502703387,1793.0170845985413,-3.48731000765323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,10,6,6,5,5,2,1800.0794463157654,-3.8201693895625564,1.2750742435455322,-2.5673543346846532,2.655707597732544,-2.860302502138888,3.3871498107910156,-3.2631956407523077,4.290929555892944,-3.2631956407523077,18.92310857772827,-3.3299056285054416,20.28498601913452,-3.369690306199659,20.592100858688354,-3.4264386702406586,34.246671199798584,-3.4379012201139494,38.5428786277771,-3.4613452374466824,60.12068271636963,-3.485336886925295,66.62139678001404,-3.5051118159020174,78.87404131889343,-3.5716517493287725,83.21443247795105,-3.6270134613723846,129.6430003643036,-3.7712187713204344,602.0087609291077,-3.7776108229142196,705.2317554950714,-3.787374906977911,828.5390067100525,-3.8036719060967448,1406.1717219352722,-3.8056065520702274,1684.5336406230927,-3.8201693895625564,,,,,,,,,,,,,,,,,,,,,,,,,,
69,10,6,6,5,5,2,1800.132154226303,-2.769401261795973,1.0374913215637207,-2.3211585875902294,3.183790922164917,-2.3211585875902294,7.483905792236328,-2.507890769597596,20.29257869720459,-2.5277582960157856,43.182931423187256,-2.5513177084465,48.27466559410095,-2.6355107367320314,74.77436566352844,-2.6427337149650287,104.19991517066956,-2.67404345453878,130.77466917037964,-2.6859129398515,429.05536365509033,-2.7133610398715233,493.1915636062622,-2.728112545443958,668.0888166427612,-2.7476682688121277,1056.838407278061,-2.7666330198064246,1700.5695295333862,-2.769401261795973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,10,6,6,5,5,2,1800.2659621238708,-5.129890969251476,1.4198589324951172,-3.3531121546343567,3.5152056217193604,-4.1576936339531345,4.466209888458252,-4.1576936339531345,6.310300827026367,-4.250441649714304,9.035757780075073,-4.251676162750876,9.536148309707642,-4.2700382875215785,11.260122299194336,-4.458392515690919,17.698232173919678,-4.695034454683886,33.14216613769531,-4.808833848500349,103.44709801673889,-4.818113110842382,138.60969352722168,-4.826795332163933,152.90594720840454,-4.862818171176945,255.9818503856659,-4.900513399539109,475.1245837211609,-4.900657345084074,579.8292903900146,-4.945794298084191,1113.7507600784302,-4.9510030647748415,1117.477352142334,-5.004526849857554,1470.4926981925964,-5.028539745583604,1599.3532671928406,-5.129890969251476,,,,,,,,,,,,,,,,,,,,,,,,,,
