inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32,time_33,obj_33,time_34,obj_34,time_35,obj_35,time_36,obj_36,time_37,obj_37,time_38,obj_38,time_39,obj_39,time_40,obj_40,time_41,obj_41,time_42,obj_42,time_43,obj_43,time_44,obj_44,time_45,obj_45,time_46,obj_46,time_47,obj_47,time_48,obj_48,time_49,obj_49,time_50,obj_50,time_51,obj_51,time_52,obj_52,time_53,obj_53,time_54,obj_54,time_55,obj_55,time_56,obj_56,time_57,obj_57,time_58,obj_58,time_59,obj_59,time_60,obj_60,time_61,obj_61,time_62,obj_62,time_63,obj_63,time_64,obj_64
72,10,5,5,40,5,10,1800.0148875713348,-3.1664082878723834,1.135514259338379,-1.5942844719741758,2.069274663925171,-1.7648983270600127,2.439326286315918,-2.1401462434439718,4.005489349365234,-2.2421450374006153,4.005665063858032,-2.2421450374006153,7.34496808052063,-2.313053378234497,10.339961290359497,-2.453782505098316,13.066554546356201,-2.6776183456140448,14.742221355438232,-2.8429872032684465,19.3030903339386,-3.0600762627625824,162.35439801216125,-3.075027104357763,291.0197024345398,-3.113632003792513,365.4714078903198,-3.157193193329643,1610.4299490451813,-3.1664082878723834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,10,5,5,40,5,10,1800.1329112052917,-4.222520237144009,1.0222134590148926,-2.2167617614420556,1.882624626159668,-3.4770671241843045,2.2629284858703613,-3.5730153984602326,3.96376633644104,-3.5730153984602326,8.818321228027344,-3.8962482855050355,13.017298221588135,-3.938823896228748,17.4690899848938,-3.9814933658409757,37.022074460983276,-3.997489038333426,64.53828859329224,-4.042722203792369,84.65285611152649,-4.1624021748943525,90.92588949203491,-4.166726052311281,106.84333562850952,-4.167052967151116,139.8210892677307,-4.218238925274963,971.1037428379059,-4.222520237144009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,10,5,5,40,5,10,1800.0551209449768,-3.5101090346126482,0.7495238780975342,-1.6919274101246287,1.1387310028076172,-2.7168654628464326,3.741227388381958,-2.736261238485269,3.741391897201538,-2.736261238485269,7.289970874786377,-3.2121526285981705,15.202937602996826,-3.2308283377778206,16.327911376953125,-3.309629942032327,62.933796644210815,-3.345764695486668,201.8652057647705,-3.430344745668373,331.2594885826111,-3.4453647320193257,531.7672202587128,-3.49394880268341,1702.770622253418,-3.5101090346126482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,10,5,5,40,5,10,1800.0220427513123,-3.4585225427406154,1.1624317169189453,-2.373446134378835,2.195755958557129,-2.454157791435988,3.3517191410064697,-2.789759368514446,3.351870536804199,-2.789759368514446,6.739911794662476,-2.8434773988952613,7.8971216678619385,-3.0355369659929825,20.435691595077515,-3.067160807738835,21.927520275115967,-3.0699158981244516,24.541213035583496,-3.094322145731842,37.61138701438904,-3.1657310589688983,47.148146629333496,-3.1972697222737967,66.89431715011597,-3.207865740781357,82.19175505638123,-3.2225235054476182,115.93189239501953,-3.24903518406856,161.8314995765686,-3.2835858624941614,194.62189030647278,-3.33649190390885,261.812735080719,-3.3418940815192784,269.7929482460022,-3.343503456712715,291.3890402317047,-3.348957242190644,458.0531187057495,-3.3931930495061464,854.2445487976074,-3.397008336212857,928.9452261924744,-3.4024600407149284,1414.5583002567291,-3.4049133610578988,1480.6941530704498,-3.4585225427406154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,10,5,5,40,5,10,1800.0675382614136,-3.0165773235608433,0.8237292766571045,-1.518864749762181,2.426926374435425,-2.3741659441839826,4.2294323444366455,-2.412242910131391,4.229598760604858,-2.412242910131391,6.817842245101929,-2.655703935499639,10.323636054992676,-2.7135547540371796,23.649449110031128,-2.853517551927773,122.43031144142151,-2.8763373854057943,123.15418934822083,-2.9029752188293765,145.3015444278717,-2.916071213957597,158.14112520217896,-2.945533368094433,558.2836217880249,-2.9532738008628776,726.6163353919983,-2.957939644614216,811.9887180328369,-2.9580563419291175,851.155580997467,-2.975831116396895,962.5415241718292,-3.0165773235608433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,10,5,5,40,5,10,1800.1176640987396,-3.450020863091317,1.0743701457977295,-1.6531620257828274,1.5094146728515625,-2.8480906233230856,2.8052892684936523,-2.8480906233230856,8.14102554321289,-2.899207843085354,8.533270835876465,-3.114106109950001,18.093077898025513,-3.1204505398450655,20.83144187927246,-3.1350536792936734,36.20416498184204,-3.1537715223303353,52.36116027832031,-3.2031675209274297,106.83964538574219,-3.3698560161140576,205.0731885433197,-3.3783665506444778,415.4350218772888,-3.397800660315975,443.16126346588135,-3.4312750170626156,510.43514823913574,-3.450020863091317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,10,5,5,40,5,10,1800.019139289856,-4.808173769296347,1.486532211303711,-4.103545098795418,4.538182020187378,-4.103545098795418,7.343397855758667,-4.50779213342451,29.86246919631958,-4.58826092759485,87.25637030601501,-4.629771014491259,184.4162187576294,-4.695776413842733,786.991455078125,-4.721062301997734,991.6098916530609,-4.760954219390447,1050.8561434745789,-4.762510316354058,1346.2732946872711,-4.802611032534148,1378.71977186203,-4.803298760635466,1434.025741815567,-4.807673817902834,1727.3280818462372,-4.808173769296347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,10,5,5,40,5,10,1800.090591430664,-2.8048359049480913,0.8036983013153076,-2.3166629163763397,3.2761406898498535,-2.3166629163763397,9.015214681625366,-2.494434061828301,12.631020307540894,-2.591194114845948,14.04045820236206,-2.601279697763217,94.6829788684845,-2.642438011767323,130.80589985847473,-2.6488994441041154,135.92936086654663,-2.674569634043277,194.48916244506836,-2.730864376162745,227.2611005306244,-2.737010033762501,334.00674843788147,-2.7423674726951206,722.2038052082062,-2.7849047682882437,1166.1771268844604,-2.8048359049480913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10,5,5,40,5,10,1800.032214641571,-3.945251269619466,1.1413109302520752,-3.115768751712818,4.324721813201904,-3.5500575186199184,4.324869394302368,-3.5500575186199184,12.117105484008789,-3.5689693632469397,29.727012634277344,-3.6590604796523785,54.32651686668396,-3.7589993049222574,109.73813390731812,-3.76049716575137,115.54584622383118,-3.830974277557514,122.28497815132141,-3.8467887692798763,812.2748737335205,-3.8500458821044528,860.6624603271484,-3.8501237042214997,1193.3129694461823,-3.932843498909985,1312.3259525299072,-3.945251269619466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,10,5,5,40,5,10,1800.2948257923126,-3.0225916581411694,0.9866981506347656,-1.6446300877778546,1.1862621307373047,-2.169310319575702,3.1638107299804688,-2.169310319575702,8.725849151611328,-2.192357034982653,10.517767906188965,-2.605814152294296,17.408315420150757,-2.672249512610807,24.889427423477173,-2.8015919840314045,48.97859025001526,-2.878743523679765,51.19677710533142,-2.892816908787623,92.77655410766602,-2.9001221909143116,177.9588406085968,-2.9105923788664105,208.03472304344177,-2.916538357138037,270.86898136138916,-2.953573399913471,307.61402797698975,-2.9539430824816693,672.7218029499054,-2.9586060588824035,795.1739771366119,-3.0196336812893807,1474.5276980400085,-3.0225916581411694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,10,5,5,40,5,10,1800.1380560398102,-2.932321000445297,0.9857702255249023,-1.6793297945658416,1.3932788372039795,-2.5411774899099924,3.2673230171203613,-2.5411774899099924,7.8917646408081055,-2.557833040777361,9.734497547149658,-2.57397314462873,13.596811771392822,-2.638992630798651,25.377359867095947,-2.651885604894596,33.15282392501831,-2.6533677251355225,40.549092531204224,-2.6560383975556228,45.938350439071655,-2.741243294150272,66.16222643852234,-2.776142720999488,81.84703087806702,-2.8143369064212207,118.40832448005676,-2.8457019946815736,167.38066244125366,-2.8988980295867965,557.8225796222687,-2.9299898610408293,1142.2435534000397,-2.9302149667507367,1307.1406652927399,-2.932321000445297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,10,5,5,40,5,10,1800.0851981639862,-3.335187573804685,1.242905855178833,-2.6428170446352883,3.004859447479248,-2.7378598224522768,4.500690698623657,-2.7378598224522768,10.938950777053833,-2.7611956149875905,13.990529775619507,-2.8364327965737086,16.74169397354126,-3.0311254303237347,22.94917869567871,-3.0624014606125893,30.677692413330078,-3.1080986357102285,50.42195105552673,-3.280244834554043,288.463675737381,-3.2960843809527103,434.43825817108154,-3.328473980212083,964.5734901428223,-3.335187573804685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,10,5,5,40,5,10,1800.2663152217865,-3.229569800128746,1.5910377502441406,-1.9202604081280026,1.9989957809448242,-2.2903647460409684,2.7126893997192383,-2.6913500594661723,3.501431703567505,-2.6913500594661723,6.5030741691589355,-2.913974034690027,11.916392087936401,-3.0558530362868663,47.80641293525696,-3.078498774554972,84.60217761993408,-3.0974017225612416,92.8557825088501,-3.1007501327135305,139.21351075172424,-3.1829178429338234,686.7559907436371,-3.2285546012419197,1769.7678046226501,-3.229569800128746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,10,5,5,40,5,10,1800.0591576099396,-3.268539466420803,1.0486769676208496,-1.9879920248878236,3.4014389514923096,-2.106779654519205,3.401594400405884,-2.106779654519205,6.310328483581543,-2.7898033345726376,8.628019571304321,-2.8491239914262483,9.525895118713379,-2.8911088390381985,13.359169483184814,-3.0338346671144185,19.989909648895264,-3.048061692459363,32.967074394226074,-3.0619577676407,37.45835757255554,-3.0826914618086105,46.65468955039978,-3.083808629725324,50.033263206481934,-3.094820695172911,62.117642641067505,-3.1294496380572374,74.25194311141968,-3.2023087261217835,259.1989850997925,-3.202725285716372,275.9813115596771,-3.2077377662237847,516.9459187984467,-3.2359929554309383,934.2401945590973,-3.24069588913826,1168.6887452602386,-3.2487340559858064,1723.902043581009,-3.268539466420803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,10,5,5,40,5,10,1800.0925798416138,-3.9869399372247436,1.047753095626831,-2.9555061772279685,4.984776735305786,-2.9555061772279685,8.274123907089233,-3.1324554918636958,8.805753707885742,-3.2652167727425256,9.912420272827148,-3.4467444062052617,13.318561792373657,-3.585758268671855,17.348527431488037,-3.717686040008671,21.77552890777588,-3.8747837131927265,36.97304725646973,-3.9045183970282866,115.33023858070374,-3.9056281212466657,160.1904332637787,-3.9371331976482926,1414.5901560783386,-3.9498064078300654,1640.7597253322601,-3.9869399372247436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,10,5,5,40,5,10,1800.2373719215393,-3.1556320657531716,1.722052812576294,-2.13858460470078,2.745454788208008,-2.2227616497296756,4.549639701843262,-2.4309833797081617,4.5498199462890625,-2.4309833797081617,9.003133058547974,-2.7361739338132827,11.0308678150177,-2.760460437333626,14.348172664642334,-2.8436424320365914,48.94536113739014,-2.8486289539123133,53.189794301986694,-2.917004030813375,63.059011936187744,-2.929319434565696,66.00326323509216,-3.0151142169723757,73.11952900886536,-3.015941376577752,125.82123637199402,-3.053506181071941,133.9747302532196,-3.0788378118408093,260.4185049533844,-3.0842731917330406,372.88016629219055,-3.094014934272378,467.56419801712036,-3.1287871756751473,551.563295841217,-3.153689141064537,1699.5907311439514,-3.1556320657531716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,10,5,5,40,5,10,1800.0013761520386,-3.9147150642171904,1.779797077178955,-1.9271903236247023,2.918778419494629,-2.1643610721111144,3.710491895675659,-2.7784636383785415,5.632733345031738,-2.890223384085547,5.632890701293945,-2.890223384085547,10.49321961402893,-3.2525507890864946,10.971465110778809,-3.6803380298632833,13.21572756767273,-3.782139044366087,23.246581315994263,-3.791173245610889,85.92841172218323,-3.8241238142950493,150.50065565109253,-3.9099857816629173,1011.5377819538116,-3.9147150642171904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,10,5,5,40,5,10,1800.2454080581665,-3.9737786707420075,1.3607149124145508,-3.094556019235947,2.468780517578125,-3.154268802296755,5.375900745391846,-3.154268802296755,9.245435237884521,-3.6333411277241208,14.719625234603882,-3.6349671459010335,18.999682188034058,-3.704819160767845,33.110509634017944,-3.7224640907491042,47.50556969642639,-3.767544621595832,49.48982214927673,-3.815134073505859,124.79986429214478,-3.841556193211557,158.4186656475067,-3.8415919620071883,197.05067682266235,-3.8893611879593237,274.6899335384369,-3.8902456529732743,292.48474860191345,-3.906910551000591,392.3458602428436,-3.917514151040366,396.8862669467926,-3.9182800710953725,400.9315390586853,-3.918428149579982,456.1165602207184,-3.9186451172584067,582.0205683708191,-3.919622000617987,591.206577539444,-3.919678303544759,782.4236783981323,-3.9198584485161385,885.5318882465363,-3.9219591113912466,899.9615485668182,-3.9663371301562664,1533.151285648346,-3.96679849758534,1584.0783624649048,-3.9672071198502277,1734.7300329208374,-3.9737786707420075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,10,5,5,40,5,10,1800.0374429225922,-4.43486603679467,1.4554920196533203,-3.4774952204098426,7.140926122665405,-3.5609970233664656,7.1410722732543945,-3.5609970233664656,12.93532681465149,-3.699610126169067,14.691714525222778,-3.779480266714867,18.52737069129944,-4.111890921254594,25.551811695098877,-4.2277666836994285,29.464256286621094,-4.277093370059459,68.20605278015137,-4.31483392119153,80.85808897018433,-4.381269793708592,848.2740864753723,-4.43486603679467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,10,5,5,40,5,10,1800.030685186386,-3.181604592132546,1.6756460666656494,-2.166712101813669,2.7057085037231445,-2.3628359579276115,2.9819765090942383,-2.5946343386990005,3.4821534156799316,-2.5946343386990005,6.544571161270142,-2.9035133309278955,8.563741683959961,-2.912647612951908,13.892802953720093,-2.93474772346892,15.130534410476685,-2.935710389896159,22.499285221099854,-2.9891348833578193,33.71855020523071,-3.022970150663035,35.95182681083679,-3.051857586175077,62.329975843429565,-3.090096515500403,385.19647765159607,-3.108386320411558,389.63051867485046,-3.1168837598081733,889.445164680481,-3.138515074746379,1249.7913792133331,-3.181604592132546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,10,5,5,40,5,10,1800.229555606842,-2.5093494928298585,1.3542897701263428,-1.7968741873032326,3.382396936416626,-1.8123157259468412,3.382542610168457,-1.8123157259468412,7.262621879577637,-2.0589207363400246,9.271761894226074,-2.1555607990462153,10.777446269989014,-2.3201436715565635,14.400903463363647,-2.3329510495223325,25.667155027389526,-2.337777466298366,27.05091691017151,-2.338815235694492,28.20381498336792,-2.3443227754687648,32.1875855922699,-2.3467861483637504,80.16024494171143,-2.3777193449662892,159.62706661224365,-2.400036742223592,241.89771056175232,-2.4032520862088074,249.6926441192627,-2.432193619626935,371.5011057853699,-2.449494384868773,566.3174409866333,-2.4519908889339344,617.4573657512665,-2.4537697876137186,941.5633380413055,-2.5093494928298585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,10,5,5,40,5,10,1800.1626777648926,-2.7912116788961567,0.9565882682800293,-2.276056359299493,2.519639492034912,-2.391449993500454,3.49857497215271,-2.391449993500454,7.33296275138855,-2.481877892801926,8.50632357597351,-2.4913169785272817,12.186810493469238,-2.514455193760671,16.92564821243286,-2.5483196573155116,43.45285940170288,-2.550341571663645,47.028645038604736,-2.6706280397656026,62.09524703025818,-2.672043769827735,87.3460099697113,-2.6752076228838773,246.64056491851807,-2.68785457853413,254.67057967185974,-2.7208757052297265,350.24427103996277,-2.73074256580594,389.9114525318146,-2.7440706906302594,403.1015191078186,-2.7443933287922957,552.9721796512604,-2.7467036507622478,587.8729057312012,-2.753096406778897,621.7014963626862,-2.7569703108802943,763.0921895503998,-2.7637617141876674,1443.266083240509,-2.7912116788961567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,10,5,5,40,5,10,1800.1437487602234,-3.4428444831492713,0.9504690170288086,-2.4053959094736346,2.082998752593994,-2.5918058930467667,2.6012392044067383,-2.5918058930467667,4.96097469329834,-2.6056779759845017,9.309882402420044,-2.9805080728105615,15.38450574874878,-3.012819446300808,20.532697200775146,-3.026959565519557,22.82507610321045,-3.043814667569648,23.41119146347046,-3.108896702871088,25.793734312057495,-3.1175451193419916,34.70921039581299,-3.154490879006848,106.49196553230286,-3.170114777788428,130.3941149711609,-3.199904294782986,148.18742871284485,-3.3300883615771317,433.0099172592163,-3.330144460436986,468.53291058540344,-3.341749718291415,526.405693769455,-3.347502832211445,755.362895488739,-3.351908893312426,795.0292594432831,-3.3783505431861216,1639.4187314510345,-3.4428444831492713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,10,5,5,40,5,10,1800.1874282360077,-3.3622242887404292,1.3931255340576172,-2.3711887768665525,3.7245733737945557,-2.3711887768665525,7.996838331222534,-2.958928109155733,14.299800872802734,-3.0374330619359537,34.87036991119385,-3.0551214679536525,40.346271276474,-3.1615795324752822,62.949509620666504,-3.2206911239895697,475.2975335121155,-3.228610658035133,506.69419836997986,-3.2357104529312055,1761.770092010498,-3.3622242887404292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,10,5,5,40,5,10,1800.1825489997864,-3.3625648238244685,1.018709659576416,-1.6300567169655258,1.9714908599853516,-2.6891000890170718,2.2598071098327637,-2.9001779147715476,3.590580940246582,-2.9001779147715476,7.118165969848633,-2.960546891726281,16.321516275405884,-3.136981044837666,19.788599252700806,-3.140476938371241,23.42513394355774,-3.149161343602031,26.672258853912354,-3.2128535012439268,34.04924011230469,-3.2289420379789533,100.69447875022888,-3.2909134453565527,255.21846890449524,-3.2932274777117327,812.4686496257782,-3.300517193338593,1027.5956008434296,-3.3625648238244685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,10,5,5,40,5,10,1800.5349764823914,-2.856794809713367,0.7326278686523438,-2.2556064627866994,3.062886953353882,-2.2783426671042815,3.062967300415039,-2.2783426671042815,6.2882304191589355,-2.3237067843264603,6.88523530960083,-2.580559658571363,13.182139158248901,-2.6357000593668505,34.111544370651245,-2.688803085862551,40.662484645843506,-2.6970426182728464,53.28751254081726,-2.743726665439743,60.47613024711609,-2.7661896706669724,66.95924210548401,-2.776007186809217,90.54135155677795,-2.779904074482834,146.79263639450073,-2.780217390825963,239.54872035980225,-2.7819191483765584,304.47481298446655,-2.7906942941436825,494.73373651504517,-2.7920593926624027,615.1836035251617,-2.8202715705196484,792.0299596786499,-2.8306640083197103,1541.6724436283112,-2.856794809713367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,10,5,5,40,5,10,1800.183897972107,-3.222362383075462,0.9492664337158203,-1.5829957780826391,1.3627731800079346,-2.415377991987105,2.5374507904052734,-2.415377991987105,5.3627989292144775,-2.732995648297343,22.79573702812195,-2.763850661715539,24.53265881538391,-2.7676886469784523,26.50032925605774,-2.7726343508049074,31.49772596359253,-2.988422107665377,63.44201350212097,-2.993005431170348,66.3311231136322,-3.0950474513669706,191.00608253479004,-3.0989223597588564,259.207049369812,-3.1159301832834014,432.93778705596924,-3.1375184779655716,452.15229535102844,-3.1456421094888727,928.7668282985687,-3.156648868146352,1247.9064264297485,-3.1604783232510494,1601.2202234268188,-3.222362383075462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,10,5,5,40,5,10,1800.3069121837616,-2.577336719222714,1.0577929019927979,-1.2267668155741307,1.434495449066162,-2.22682018607486,4.185197353363037,-2.22682018607486,7.365034818649292,-2.310339543701659,17.10698699951172,-2.3895121746623476,18.09833335876465,-2.4257434220656617,38.20175790786743,-2.4994146537092776,41.10729432106018,-2.5026438798147796,323.2236862182617,-2.522670202113552,505.3100643157959,-2.5318226199594784,1009.1510453224182,-2.562302076621647,1614.3033692836761,-2.577336719222714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,10,5,5,40,5,10,1800.3234503269196,-3.3415589303288145,1.1303598880767822,-2.1416110219855478,5.737600564956665,-2.1416110219855478,8.13657808303833,-2.6947834175549428,9.423035860061646,-3.0757501626056443,15.208551406860352,-3.189164933661022,37.438751220703125,-3.1897980370189023,53.12557768821716,-3.203869436086403,62.637969970703125,-3.2221922570230617,170.78382802009583,-3.2397507366828147,223.0277533531189,-3.2425209858273605,303.05273938179016,-3.29725272373929,648.7118802070618,-3.330627967486492,1441.2393219470978,-3.3415589303288145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,6,6,40,5,1,1800.3072464466095,-2.646816625606466,0.9887690544128418,-1.503826787578604,1.5997412204742432,-2.161460111834168,2.3510050773620605,-2.161460111834168,3.742983102798462,-2.229487012770479,4.716926574707031,-2.481848538361811,20.803263425827026,-2.492975450212906,22.377971172332764,-2.546823394468508,38.334800004959106,-2.5601491672487544,74.3441092967987,-2.5710241486964613,248.67710971832275,-2.604034708884422,280.02742624282837,-2.604509123655379,654.5550336837769,-2.60805269460497,700.7514591217041,-2.6319255453693637,937.9148602485657,-2.6333981203117913,1179.449882030487,-2.646816625606466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,6,6,40,5,1,1800.0967922210693,-3.719868695141294,1.3928916454315186,-2.7336916589204923,3.1840808391571045,-2.772158417873957,5.132241249084473,-2.772158417873957,5.824673414230347,-2.8899967173505803,7.473437070846558,-2.915846684092755,8.678154706954956,-2.962576953186857,12.446057558059692,-3.3941903619599048,53.16547250747681,-3.4230294354636945,90.69372415542603,-3.517150092809916,120.28868269920349,-3.5827221547978976,140.6609125137329,-3.605661899143586,714.3262774944305,-3.6280337446153412,1025.1596434116364,-3.6483912759747277,1329.1771063804626,-3.719868695141294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,6,6,40,5,1,1800.0556139945984,-4.017311966480606,1.7922422885894775,-2.311590206973763,2.9150848388671875,-2.9486743856669895,5.310220241546631,-2.9486743856669895,8.495099306106567,-2.9899799384939683,9.156943798065186,-3.292546479771401,12.979747772216797,-3.424733897767294,14.698944807052612,-3.5208313710106673,19.20693588256836,-3.561256828706596,20.505972385406494,-3.5630356410283266,22.38945746421814,-3.595657289102234,27.488163232803345,-3.6837569474488094,41.73968148231506,-3.7287053695020878,54.173380613327026,-3.7943134931750215,111.10584807395935,-3.796544900271861,167.81157684326172,-3.802841386914057,198.37750816345215,-3.828207953319763,204.65787601470947,-3.860080832544104,269.0013873577118,-3.877461675087825,312.8566424846649,-3.917414471907839,328.34320044517517,-3.9505800565422224,438.69407200813293,-3.995205054776859,1471.4801228046417,-4.017311966480606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
